Name,Price,Set,Rarity
Palladium Myr,0.03,IMA,Uncommon
Phantom Monster,0.03,IMA,Common
Phyrexian Rager,0.03,IMA,Common
Pristine Talisman,0.03,IMA,Uncommon
Radiant Fountain,0.03,IMA,Common
Repeal,0.03,IMA,Common
Sanguine Bond,0.03,IMA,Uncommon
Selesnya Sanctuary,0.03,IMA,Uncommon
Spiritmonger,0.03,IMA,Rare
Star Compass,0.03,IMA,Common
Vent Sentinel,0.03,IMA,Common
Wight of Precinct Six,0.03,IMA,Common
Bogardan Hellkite,0.02,IMA,Rare
Charmbreaker Devils,0.02,IMA,Rare
Crucible of Fire,0.02,IMA,Rare
Day of the Dragons,0.02,IMA,Rare
Emeria Angel,0.02,IMA,Rare
Firemane Angel,0.02,IMA,Rare
Hypersonic Dragon,0.02,IMA,Rare
Jugan the Rising Star,0.02,IMA,Rare
Lord of the Pit,0.02,IMA,Rare
Malfegor,0.02,IMA,Rare
Night of Souls Betrayal,0.02,IMA,Rare
Path of Bravery,0.02,IMA,Rare
Ryusei the Falling Star,0.02,IMA,Rare
Savageborn Hydra,0.02,IMA,Rare
Simic Sky Swallower,0.02,IMA,Rare
Sphinx of Uthuun,0.02,IMA,Rare
Teferi Mage of Zhalfir,0.02,IMA,Rare
"Tabletop
 315","DECLINING CARDS
25▼","PRICE CHANGE
0.00","RISING CARDS
17▲"
Polluted Delta,49.99,KTK,Rare
Bloodstained Mire,42.93,KTK,Rare
Flooded Strand,41.60,KTK,Rare
Wooded Foothills,39.90,KTK,Rare
Windswept Heath,29.29,KTK,Rare
Hardened Scales,9.81,KTK,Rare
Altar of the Brood,5.79,KTK,Rare
Sorin Solemn Visitor,3.50,KTK,Mythic
Surrak Dragonclaw,3.01,KTK,Mythic
Clever Impersonator,2.70,KTK,Mythic
Ugins Nexus,2.14,KTK,Mythic
Deflecting Palm,1.95,KTK,Rare
Sidisi Brood Tyrant,1.70,KTK,Mythic
Anafenza the Foremost,1.61,KTK,Mythic
Narset Enlightened Master,1.61,KTK,Mythic
Jeskai Ascendancy,1.40,KTK,Rare
Sarkhan the Dragonspeaker,1.40,KTK,Mythic
Temur Ascendancy,1.40,KTK,Rare
Brave the Sands,1.34,KTK,Uncommon
Dig Through Time,1.34,KTK,Rare
Bloodsoaked Champion,1.19,KTK,Rare
Hooded Hydra,1.19,KTK,Mythic
Monastery Swiftspear,1.15,KTK,Uncommon
Stubborn Denial,1.12,KTK,Uncommon
See the Unwritten,0.99,KTK,Mythic
Grim Haruspex,0.97,KTK,Rare
Utter End,0.96,KTK,Rare
Mantis Rider,0.95,KTK,Rare
Empty the Pits,0.89,KTK,Mythic
Siege Rhino,0.89,KTK,Rare
Zurgo Helmsmasher,0.89,KTK,Mythic
Nomad Outpost,0.83,KTK,Uncommon
Sandsteppe Citadel,0.79,KTK,Uncommon
Pearl Lake Ancient,0.76,KTK,Mythic
Villainous Wealth,0.71,KTK,Rare
Rattleclaw Mystic,0.65,KTK,Rare
Ashcloud Phoenix,0.62,KTK,Mythic
Wingmate Roc,0.62,KTK,Mythic
Ghostfire Blade,0.57,KTK,Rare
Crackling Doom,0.50,KTK,Rare
Dragon Throne of Tarkir,0.50,KTK,Rare
End Hostilities,0.50,KTK,Rare
Icy Blast,0.50,KTK,Rare
Tomb of the Spirit Dragon,0.50,KTK,Uncommon
Frontier Bivouac,0.49,KTK,Uncommon
Mardu Ascendancy,0.49,KTK,Rare
Opulent Palace,0.49,KTK,Uncommon
Retribution of the Ancients,0.48,KTK,Rare
Hordeling Outburst,0.47,KTK,Uncommon
Howl of the Horde,0.46,KTK,Rare
Mindswipe,0.45,KTK,Rare
Mystic Monastery,0.44,KTK,Uncommon
Sultai Ascendancy,0.43,KTK,Rare
Ankle Shanker,0.40,KTK,Rare
Butcher of the Horde,0.40,KTK,Rare
Abzan Ascendancy,0.38,KTK,Rare
Abzan Battle Priest,0.38,KTK,Uncommon
Duneblast,0.38,KTK,Rare
Craters Claws,0.37,KTK,Rare
Rakshasa Vizier,0.36,KTK,Rare
Dragon-Style Twins,0.35,KTK,Rare
Herald of Anafenza,0.35,KTK,Rare
Jeering Instigator,0.35,KTK,Rare
Kheru Lich Lord,0.35,KTK,Rare
Rakshasa Deathdealer,0.35,KTK,Rare
Sagu Mauler,0.35,KTK,Rare
Savage Knuckleblade,0.35,KTK,Rare
Trail of Mystery,0.35,KTK,Rare
Trap Essence,0.35,KTK,Rare
Treasure Cruise,0.35,KTK,Common
Meandering Towershell,0.34,KTK,Rare
Necropolis Fiend,0.34,KTK,Rare
Sage of the Inward Eye,0.34,KTK,Rare
Ivorytusk Fortress,0.33,KTK,Rare
Kheru Spellsnatcher,0.33,KTK,Rare
Thousand Winds,0.33,KTK,Rare
Avalanche Tusker,0.31,KTK,Rare
Become Immense,0.30,KTK,Uncommon
Flying Crane Technique,0.30,KTK,Rare
High Sentinels of Arashin,0.30,KTK,Rare
Master of Pearls,0.30,KTK,Rare
Murderous Cut,0.30,KTK,Uncommon
Seeker of the Way,0.30,KTK,Uncommon
Goblinslide,0.28,KTK,Uncommon
Abzan Charm,0.26,KTK,Uncommon
Despise,0.26,KTK,Uncommon
Mistfire Weaver,0.26,KTK,Uncommon
Abzan Falconer,0.25,KTK,Uncommon
Arc Lightning,0.25,KTK,Uncommon
Bears Companion,0.25,KTK,Uncommon
Bloodfell Caves,0.25,KTK,Common
Bribers Purse,0.25,KTK,Uncommon
Burn Away,0.25,KTK,Uncommon
Chief of the Edge,0.25,KTK,Uncommon
Cranial Archive,0.25,KTK,Uncommon
Dazzling Ramparts,0.25,KTK,Uncommon
Dead Drop,0.25,KTK,Uncommon
Death Frenzy,0.25,KTK,Uncommon
Disdainful Stroke,0.25,KTK,Common
Dismal Backwater,0.25,KTK,Common
Dragon Grip,0.25,KTK,Uncommon
Dragons Eye Savants,0.25,KTK,Uncommon
Feed the Clan,0.25,KTK,Common
Gurmag Swiftwing,0.25,KTK,Uncommon
Heart-Piercer Bow,0.25,KTK,Uncommon
Heir of the Wilds,0.25,KTK,Uncommon
Icefeather Aven,0.25,KTK,Uncommon
Incremental Growth,0.25,KTK,Uncommon
Jeskai Charm,0.25,KTK,Uncommon
Kheru Bloodsucker,0.25,KTK,Uncommon
Kin-Tree Invocation,0.25,KTK,Uncommon
Mardu Blazebringer,0.25,KTK,Uncommon
Mardu Charm,0.25,KTK,Uncommon
Master the Way,0.25,KTK,Uncommon
Mer-Ek Nightblade,0.25,KTK,Uncommon
Quiet Contemplation,0.25,KTK,Uncommon
Raiders Spoils,0.25,KTK,Uncommon
Roar of Challenge,0.25,KTK,Uncommon
Ruthless Ripper,0.25,KTK,Uncommon
Secret Plans,0.25,KTK,Uncommon
Seek the Horizon,0.25,KTK,Uncommon
Set Adrift,0.25,KTK,Uncommon
Sultai Charm,0.25,KTK,Uncommon
Swarm of Bloodflies,0.25,KTK,Uncommon
Temur Charger,0.25,KTK,Uncommon
Temur Charm,0.25,KTK,Uncommon
Timely Hordemate,0.25,KTK,Uncommon
Tuskguard Captain,0.25,KTK,Uncommon
Venerable Lammasu,0.25,KTK,Uncommon
War-Name Aspirant,0.25,KTK,Uncommon
Watcher of the Roost,0.25,KTK,Uncommon
Waterwhirl,0.25,KTK,Uncommon
Windstorm,0.25,KTK,Uncommon
Winterflame,0.25,KTK,Uncommon
Witness of the Ages,0.25,KTK,Uncommon
Alpine Grizzly,0.24,KTK,Common
Armament Corps,0.24,KTK,Uncommon
Bellowing Saddlebrute,0.24,KTK,Uncommon
Blinding Spray,0.24,KTK,Uncommon
Chief of the Scale,0.24,KTK,Uncommon
Highspire Mantis,0.24,KTK,Uncommon
Hooting Mandrills,0.24,KTK,Common
Horde Ambusher,0.24,KTK,Uncommon
Mardu Banner,0.24,KTK,Common
Mardu Heart-Piercer,0.24,KTK,Uncommon
Mardu Roughrider,0.24,KTK,Uncommon
Pine Walker,0.24,KTK,Uncommon
Ride Down,0.24,KTK,Uncommon
Riverwheel Aerialists,0.24,KTK,Uncommon
Scion of Glaciers,0.24,KTK,Uncommon
Scoured Barrens,0.24,KTK,Common
Sultai Flayer,0.24,KTK,Uncommon
Sultai Soothsayer,0.24,KTK,Uncommon
Suspension Field,0.24,KTK,Uncommon
Take Up Arms,0.24,KTK,Uncommon
Tormenting Voice,0.24,KTK,Common
Warden of the Eye,0.24,KTK,Uncommon
Blossoming Sands,0.23,KTK,Common
Defiant Strike,0.23,KTK,Common
Jeskai Banner,0.23,KTK,Common
Jeskai Elder,0.23,KTK,Uncommon
Jungle Hollow,0.23,KTK,Common
Longshot Squad,0.23,KTK,Common
Monastery Flock,0.23,KTK,Common
Savage Punch,0.23,KTK,Common
Sultai Banner,0.22,KTK,Common
Abzan Banner,0.21,KTK,Common
Cancel,0.21,KTK,Common
Rugged Highlands,0.21,KTK,Common
Swiftwater Cliffs,0.21,KTK,Common
Taigams Scheming,0.21,KTK,Common
Temur Banner,0.21,KTK,Common
Ainok Bond-Kin,0.20,KTK,Common
Archers Parapet,0.20,KTK,Common
Arrow Storm,0.20,KTK,Common
Awaken the Bear,0.20,KTK,Common
Barrage of Boulders,0.20,KTK,Common
Bitter Revelation,0.20,KTK,Common
Disowned Ancestor,0.20,KTK,Common
Embodiment of Spring,0.20,KTK,Common
Feat of Resistance,0.20,KTK,Common
Force Away,0.20,KTK,Common
Glacial Stalker,0.20,KTK,Common
Jeskai Windscout,0.20,KTK,Common
Kheru Dreadmaw,0.20,KTK,Common
Lens of Clarity,0.20,KTK,Common
Mardu Hateblade,0.20,KTK,Common
Molting Snakeskin,0.20,KTK,Common
Mystic of the Hidden Way,0.20,KTK,Common
Naturalize,0.20,KTK,Common
Ponyback Brigade,0.20,KTK,Common
Rakshasas Secret,0.20,KTK,Common
Rite of the Serpent,0.20,KTK,Common
Rotting Mastodon,0.20,KTK,Common
Sagu Archer,0.20,KTK,Common
Scout the Borders,0.20,KTK,Common
Shambling Attendants,0.20,KTK,Common
Sidisis Pet,0.20,KTK,Common
Siegecraft,0.20,KTK,Common
Singing Bell Strike,0.20,KTK,Common
Smite the Monstrous,0.20,KTK,Common
Snowhorn Rider,0.20,KTK,Common
Sultai Scavenger,0.20,KTK,Common
Thornwood Falls,0.20,KTK,Common
Tranquil Cove,0.20,KTK,Common
Trumpet Blast,0.20,KTK,Common
Valley Dasher,0.20,KTK,Common
War Behemoth,0.20,KTK,Common
Weave Fate,0.20,KTK,Common
Wetland Sambar,0.20,KTK,Common
Wind-Scarred Crag,0.20,KTK,Common
Woolly Loxodon,0.20,KTK,Common
Abomination of Gudul,0.19,KTK,Common
Abzan Guide,0.19,KTK,Common
Act of Treason,0.19,KTK,Common
Ainok Tracker,0.19,KTK,Common
Bloodfire Mentor,0.19,KTK,Common
Crippling Chill,0.19,KTK,Common
Debilitating Injury,0.19,KTK,Common
Efreet Weaponmaster,0.19,KTK,Common
Erase,0.19,KTK,Common
Firehoof Cavalry,0.19,KTK,Common
Highland Game,0.19,KTK,Common
Jeskai Student,0.19,KTK,Common
Kill Shot,0.19,KTK,Common
Kin-Tree Warden,0.19,KTK,Common
Krumar Bond-Kin,0.19,KTK,Common
Leaping Master,0.19,KTK,Common
Mardu Hordechief,0.19,KTK,Common
Mardu Skullhunter,0.19,KTK,Common
Mardu Warshrieker,0.19,KTK,Common
Rush of Battle,0.19,KTK,Common
Sage-Eye Harrier,0.19,KTK,Common
Salt Road Patrol,0.19,KTK,Common
Scaldkin,0.19,KTK,Common
Shatter,0.19,KTK,Common
Smoke Teller,0.19,KTK,Common
Summit Prowler,0.19,KTK,Common
Swift Kick,0.19,KTK,Common
Throttle,0.19,KTK,Common
Tusked Colossodon,0.19,KTK,Common
Unyielding Krumar,0.19,KTK,Common
Whirlwind Adept,0.19,KTK,Common
Alabaster Kirin,0.18,KTK,Common
Bloodfire Expert,0.18,KTK,Common
Bring Low,0.18,KTK,Common
Canyon Lurkers,0.18,KTK,Common
Dragonscale Boon,0.18,KTK,Common
Dutiful Return,0.18,KTK,Common
Polluted Delta,10.94,KTK,Rare
Flooded Strand,9.88,KTK,Rare
Bloodstained Mire,7.48,KTK,Rare
Wooded Foothills,6.21,KTK,Rare
Windswept Heath,5.78,KTK,Rare
Hardened Scales,1.19,KTK,Rare
Clever Impersonator,0.37,KTK,Mythic
Dig Through Time,0.32,KTK,Rare
Deflecting Palm,0.15,KTK,Rare
Sorin Solemn Visitor,0.14,KTK,Mythic
Siege Rhino,0.13,KTK,Rare
See the Unwritten,0.08,KTK,Mythic
Bloodsoaked Champion,0.06,KTK,Rare
Narset Enlightened Master,0.06,KTK,Mythic
Anafenza the Foremost,0.05,KTK,Mythic
Hooded Hydra,0.05,KTK,Mythic
Abomination of Gudul,0.04,KTK,Common
Archers Parapet,0.04,KTK,Common
Armament Corps,0.04,KTK,Uncommon
Burn Away,0.04,KTK,Uncommon
Efreet Weaponmaster,0.04,KTK,Common
Highland Game,0.04,KTK,Common
Icefeather Aven,0.04,KTK,Uncommon
Kheru Bloodsucker,0.04,KTK,Uncommon
Kheru Dreadmaw,0.04,KTK,Common
Kill Shot,0.04,KTK,Common
Mantis Rider,0.04,KTK,Rare
Mistfire Weaver,0.04,KTK,Uncommon
Molting Snakeskin,0.04,KTK,Common
Rakshasas Secret,0.04,KTK,Common
Riverwheel Aerialists,0.04,KTK,Uncommon
Sagu Archer,0.04,KTK,Common
Scout the Borders,0.04,KTK,Common
Sultai Soothsayer,0.04,KTK,Uncommon
Woolly Loxodon,0.04,KTK,Common
Abzan Banner,0.03,KTK,Common
Abzan Falconer,0.03,KTK,Uncommon
Abzan Guide,0.03,KTK,Common
Act of Treason,0.03,KTK,Common
Ainok Tracker,0.03,KTK,Common
Alabaster Kirin,0.03,KTK,Common
Arc Lightning,0.03,KTK,Uncommon
Arrow Storm,0.03,KTK,Common
Bears Companion,0.03,KTK,Uncommon
Bitter Revelation,0.03,KTK,Common
Blinding Spray,0.03,KTK,Uncommon
Bloodfell Caves,0.03,KTK,Common
Bloodfire Expert,0.03,KTK,Common
Bloodfire Mentor,0.03,KTK,Common
Bring Low,0.03,KTK,Common
Cancel,0.03,KTK,Common
Canyon Lurkers,0.03,KTK,Common
Crippling Chill,0.03,KTK,Common
Dazzling Ramparts,0.03,KTK,Uncommon
Dead Drop,0.03,KTK,Uncommon
Death Frenzy,0.03,KTK,Uncommon
Debilitating Injury,0.03,KTK,Common
Despise,0.03,KTK,Uncommon
Dragons Eye Savants,0.03,KTK,Uncommon
Dragonscale Boon,0.03,KTK,Common
Dutiful Return,0.03,KTK,Common
Firehoof Cavalry,0.03,KTK,Common
Force Away,0.03,KTK,Common
Highspire Mantis,0.03,KTK,Uncommon
Horde Ambusher,0.03,KTK,Uncommon
Incremental Growth,0.03,KTK,Uncommon
Jeskai Student,0.03,KTK,Common
Jeskai Windscout,0.03,KTK,Common
Kin-Tree Warden,0.03,KTK,Common
Krumar Bond-Kin,0.03,KTK,Common
Leaping Master,0.03,KTK,Common
Lens of Clarity,0.03,KTK,Common
Longshot Squad,0.03,KTK,Common
Mardu Blazebringer,0.03,KTK,Uncommon
Mardu Hordechief,0.03,KTK,Common
Mardu Roughrider,0.03,KTK,Uncommon
Mardu Skullhunter,0.03,KTK,Common
Monastery Swiftspear,0.03,KTK,Uncommon
Opulent Palace,0.03,KTK,Uncommon
Quiet Contemplation,0.03,KTK,Uncommon
Rite of the Serpent,0.03,KTK,Common
Roar of Challenge,0.03,KTK,Uncommon
Rotting Mastodon,0.03,KTK,Common
Rush of Battle,0.03,KTK,Common
Sage-Eye Harrier,0.03,KTK,Common
Salt Road Patrol,0.03,KTK,Common
Scaldkin,0.03,KTK,Common
Scion of Glaciers,0.03,KTK,Uncommon
Secret Plans,0.03,KTK,Uncommon
Seek the Horizon,0.03,KTK,Uncommon
Seeker of the Way,0.03,KTK,Uncommon
Shambling Attendants,0.03,KTK,Common
Shatter,0.03,KTK,Common
Sidisis Pet,0.03,KTK,Common
Siegecraft,0.03,KTK,Common
Smite the Monstrous,0.03,KTK,Common
Smoke Teller,0.03,KTK,Common
Sultai Flayer,0.03,KTK,Uncommon
Summit Prowler,0.03,KTK,Common
Taigams Scheming,0.03,KTK,Common
Take Up Arms,0.03,KTK,Uncommon
Throttle,0.03,KTK,Common
Timely Hordemate,0.03,KTK,Uncommon
Trumpet Blast,0.03,KTK,Common
Tusked Colossodon,0.03,KTK,Common
Unyielding Krumar,0.03,KTK,Common
Valley Dasher,0.03,KTK,Common
Venerable Lammasu,0.03,KTK,Uncommon
War Behemoth,0.03,KTK,Common
Warden of the Eye,0.03,KTK,Uncommon
Watcher of the Roost,0.03,KTK,Uncommon
Waterwhirl,0.03,KTK,Uncommon
Weave Fate,0.03,KTK,Common
Wetland Sambar,0.03,KTK,Common
Whirlwind Adept,0.03,KTK,Common
Winterflame,0.03,KTK,Uncommon
Witness of the Ages,0.03,KTK,Uncommon
Abzan Battle Priest,0.02,KTK,Uncommon
Abzan Charm,0.02,KTK,Uncommon
Ainok Bond-Kin,0.02,KTK,Common
Alpine Grizzly,0.02,KTK,Common
Awaken the Bear,0.02,KTK,Common
Barrage of Boulders,0.02,KTK,Common
Become Immense,0.02,KTK,Uncommon
Bellowing Saddlebrute,0.02,KTK,Uncommon
Blossoming Sands,0.02,KTK,Common
Brave the Sands,0.02,KTK,Uncommon
Bribers Purse,0.02,KTK,Uncommon
Chief of the Edge,0.02,KTK,Uncommon
Chief of the Scale,0.02,KTK,Uncommon
Cranial Archive,0.02,KTK,Uncommon
Defiant Strike,0.02,KTK,Common
Disdainful Stroke,0.02,KTK,Common
Dismal Backwater,0.02,KTK,Common
Disowned Ancestor,0.02,KTK,Common
Dragon Grip,0.02,KTK,Uncommon
Embodiment of Spring,0.02,KTK,Common
Erase,0.02,KTK,Common
Feat of Resistance,0.02,KTK,Common
Feed the Clan,0.02,KTK,Common
Frontier Bivouac,0.02,KTK,Uncommon
Glacial Stalker,0.02,KTK,Common
Goblinslide,0.02,KTK,Uncommon
Gurmag Swiftwing,0.02,KTK,Uncommon
Heart-Piercer Bow,0.02,KTK,Uncommon
Heir of the Wilds,0.02,KTK,Uncommon
Hooting Mandrills,0.02,KTK,Common
Hordeling Outburst,0.02,KTK,Uncommon
Jeskai Ascendancy,0.02,KTK,Rare
Jeskai Banner,0.02,KTK,Common
Jeskai Charm,0.02,KTK,Uncommon
Jeskai Elder,0.02,KTK,Uncommon
Jungle Hollow,0.02,KTK,Common
Kin-Tree Invocation,0.02,KTK,Uncommon
Mardu Banner,0.02,KTK,Common
Mardu Charm,0.02,KTK,Uncommon
Mardu Hateblade,0.02,KTK,Common
Mardu Heart-Piercer,0.02,KTK,Uncommon
Mardu Warshrieker,0.02,KTK,Common
Master of Pearls,0.02,KTK,Rare
Master the Way,0.02,KTK,Uncommon
Mer-Ek Nightblade,0.02,KTK,Uncommon
Monastery Flock,0.02,KTK,Common
Murderous Cut,0.02,KTK,Uncommon
Mystic Monastery,0.02,KTK,Uncommon
Mystic of the Hidden Way,0.02,KTK,Common
Naturalize,0.02,KTK,Common
Nomad Outpost,0.02,KTK,Uncommon
Pearl Lake Ancient,0.02,KTK,Mythic
Pine Walker,0.02,KTK,Uncommon
Ponyback Brigade,0.02,KTK,Common
Raiders Spoils,0.02,KTK,Uncommon
Ride Down,0.02,KTK,Uncommon
Rugged Highlands,0.02,KTK,Common
Ruthless Ripper,0.02,KTK,Uncommon
Sandsteppe Citadel,0.02,KTK,Uncommon
Sarkhan the Dragonspeaker,0.02,KTK,Mythic
Savage Punch,0.02,KTK,Common
Scoured Barrens,0.02,KTK,Common
Set Adrift,0.02,KTK,Uncommon
Singing Bell Strike,0.02,KTK,Common
Snowhorn Rider,0.02,KTK,Common
Stubborn Denial,0.02,KTK,Uncommon
Sultai Banner,0.02,KTK,Common
Sultai Charm,0.02,KTK,Uncommon
Sultai Scavenger,0.02,KTK,Common
Surrak Dragonclaw,0.02,KTK,Mythic
Suspension Field,0.02,KTK,Uncommon
Swarm of Bloodflies,0.02,KTK,Uncommon
Swift Kick,0.02,KTK,Common
Swiftwater Cliffs,0.02,KTK,Common
Temur Banner,0.02,KTK,Common
Temur Charger,0.02,KTK,Uncommon
Temur Charm,0.02,KTK,Uncommon
Thornwood Falls,0.02,KTK,Common
Tomb of the Spirit Dragon,0.02,KTK,Uncommon
Tormenting Voice,0.02,KTK,Common
Tranquil Cove,0.02,KTK,Common
Treasure Cruise,0.02,KTK,Common
Tuskguard Captain,0.02,KTK,Uncommon
Ugins Nexus,0.02,KTK,Mythic
War-Name Aspirant,0.02,KTK,Uncommon
Wind-Scarred Crag,0.02,KTK,Common
Windstorm,0.02,KTK,Uncommon
Abzan Ascendancy,0.01,KTK,Rare
Altar of the Brood,0.01,KTK,Rare
Ankle Shanker,0.01,KTK,Rare
Ashcloud Phoenix,0.01,KTK,Mythic
Avalanche Tusker,0.01,KTK,Rare
Butcher of the Horde,0.01,KTK,Rare
Crackling Doom,0.01,KTK,Rare
Craters Claws,0.01,KTK,Rare
Dragon Throne of Tarkir,0.01,KTK,Rare
Dragon-Style Twins,0.01,KTK,Rare
Duneblast,0.01,KTK,Rare
Empty the Pits,0.01,KTK,Mythic
End Hostilities,0.01,KTK,Rare
Flying Crane Technique,0.01,KTK,Rare
Ghostfire Blade,0.01,KTK,Rare
Grim Haruspex,0.01,KTK,Rare
Herald of Anafenza,0.01,KTK,Rare
High Sentinels of Arashin,0.01,KTK,Rare
Howl of the Horde,0.01,KTK,Rare
Icy Blast,0.01,KTK,Rare
Ivorytusk Fortress,0.01,KTK,Rare
Jeering Instigator,0.01,KTK,Rare
Kheru Lich Lord,0.01,KTK,Rare
Kheru Spellsnatcher,0.01,KTK,Rare
Mardu Ascendancy,0.01,KTK,Rare
Meandering Towershell,0.01,KTK,Rare
Mindswipe,0.01,KTK,Rare
Necropolis Fiend,0.01,KTK,Rare
Rakshasa Deathdealer,0.01,KTK,Rare
Rakshasa Vizier,0.01,KTK,Rare
Rattleclaw Mystic,0.01,KTK,Rare
Retribution of the Ancients,0.01,KTK,Rare
Sage of the Inward Eye,0.01,KTK,Rare
Sagu Mauler,0.01,KTK,Rare
Savage Knuckleblade,0.01,KTK,Rare
Sidisi Brood Tyrant,0.01,KTK,Mythic
Sultai Ascendancy,0.01,KTK,Rare
Temur Ascendancy,0.01,KTK,Rare
Thousand Winds,0.01,KTK,Rare
Trail of Mystery,0.01,KTK,Rare
Trap Essence,0.01,KTK,Rare
Utter End,0.01,KTK,Rare
Villainous Wealth,0.01,KTK,Rare
Wingmate Roc,0.01,KTK,Mythic
Zurgo Helmsmasher,0.01,KTK,Mythic
"Tabletop
 298","DECLINING CARDS
38▼","PRICE CHANGE
-0.71","RISING CARDS
24▲"
Crucible of Worlds,41.17,M19,Mythic
Nicol Bolas the Ravager,28.50,M19,Mythic
Resplendent Angel,21.72,M19,Mythic
Scapeshift,15.47,M19,Mythic
Omniscience,14.66,M19,Mythic
Sarkhan Fireblood,9.83,M19,Mythic
Tezzeret Artifice Master,9.36,M19,Mythic
Liliana Untouched by Death,8.99,M19,Mythic
Leonin Warleader,7.57,M19,Rare
Vivien Reid,7.20,M19,Mythic
Alpine Moon,6.78,M19,Rare
Goreclaw Terror of Qal Sisma,4.85,M19,Rare
Ajani Adversary of Tyrants,4.03,M19,Mythic
Reliquary Tower,3.75,M19,Uncommon
Lathliss Dragon Queen,3.44,M19,Rare
Sai Master Thopterist,3.19,M19,Rare
Stitchers Supplier,3.19,M19,Uncommon
Runic Armasaur,2.99,M19,Rare
Arcades the Strategist,2.92,M19,Mythic
Goblin Trashmaster,2.81,M19,Rare
Vaevictis Asmadi the Dire,2.58,M19,Mythic
Death Baron,2.51,M19,Rare
Psychic Corrosion,2.50,M19,Uncommon
Lilianas Contract,2.30,M19,Rare
Gigantosaurus,1.97,M19,Rare
Elvish Clancaller,1.67,M19,Rare
Satyr Enchanter,1.67,M19,Uncommon
Ajanis Welcome,1.49,M19,Uncommon
Dragons Hoard,1.41,M19,Rare
Poison-Tip Archer,1.25,M19,Uncommon
Chromium the Mutable,1.24,M19,Mythic
Palladia-Mors the Ruiner,1.15,M19,Mythic
Detection Tower,1.11,M19,Rare
Open the Graves,0.99,M19,Rare
Banefire,0.95,M19,Rare
Mentor of the Meek,0.95,M19,Rare
Sigiled Sword of Valeron,0.95,M19,Rare
Cleansing Nova,0.94,M19,Rare
Bone Dragon,0.90,M19,Mythic
Hungering Hydra,0.89,M19,Rare
Fraying Omnipotence,0.80,M19,Rare
Apex of Power,0.79,M19,Mythic
Desecrated Tomb,0.79,M19,Rare
Supreme Phantom,0.77,M19,Rare
Sarkhans Unsealing,0.76,M19,Rare
Patient Rebuilding,0.72,M19,Rare
Fountain of Renewal,0.69,M19,Uncommon
Demanding Dragon,0.59,M19,Rare
Remorseful Cleric,0.59,M19,Rare
Valiant Knight,0.58,M19,Rare
Colossal Majesty,0.55,M19,Uncommon
Mirror Image,0.53,M19,Uncommon
Chaos Wand,0.50,M19,Rare
Demon of Catastrophes,0.50,M19,Rare
Isareth the Awakener,0.50,M19,Rare
Magistrates Scepter,0.50,M19,Rare
Mistcaller,0.50,M19,Rare
One with the Machine,0.50,M19,Rare
Dark-Dweller Oracle,0.49,M19,Rare
Graveyard Marshal,0.49,M19,Rare
Spit Flame,0.49,M19,Rare
Transmogrifying Wand,0.49,M19,Rare
Windreader Sphinx,0.49,M19,Rare
Infernal Reckoning,0.47,M19,Rare
Lena Selfless Champion,0.47,M19,Rare
Thorn Lieutenant,0.46,M19,Rare
Metamorphic Alteration,0.45,M19,Rare
Prodigious Growth,0.44,M19,Rare
Suncleanser,0.44,M19,Rare
Isolate,0.43,M19,Rare
Dismissive Pyromancer,0.40,M19,Rare
Fell Specter,0.40,M19,Uncommon
Reclamation Sage,0.40,M19,Uncommon
Phylactery Lich,0.39,M19,Rare
Amulet of Safekeeping,0.38,M19,Rare
Doublecast,0.38,M19,Uncommon
Pelakka Wurm,0.37,M19,Rare
Viviens Invocation,0.36,M19,Rare
Mystic Archaeologist,0.35,M19,Rare
Vine Mare,0.35,M19,Uncommon
Forest277,0.34,M19,Basic Land
Ajanis Pridemate,0.33,M19,Uncommon
Djinn of Wishes,0.33,M19,Rare
Thud,0.33,M19,Uncommon
Reassembling Skeleton,0.32,M19,Uncommon
Aether Tunnel,0.31,M19,Uncommon
Goblin Instigator,0.31,M19,Common
Ajanis Last Stand,0.30,M19,Rare
Enigma Drake,0.30,M19,Uncommon
Guttersnipe,0.30,M19,Uncommon
Blanchwood Armor,0.29,M19,Uncommon
Dryad Greenseeker,0.29,M19,Uncommon
Exclusion Mage,0.29,M19,Uncommon
Rogues Gloves,0.29,M19,Uncommon
Arcane Encyclopedia,0.28,M19,Uncommon
Draconic Disciple,0.27,M19,Uncommon
Regal Bloodlord,0.27,M19,Uncommon
Make a Stand,0.26,M19,Uncommon
Suspicious Bookcase,0.26,M19,Uncommon
Abnormal Endurance,0.25,M19,Common
Aegis of the Heavens,0.25,M19,Uncommon
Aerial Engineer,0.25,M19,Uncommon
Aethershield Artificer,0.25,M19,Uncommon
Blood Divination,0.25,M19,Uncommon
Bone to Ash,0.25,M19,Uncommon
Brawl-Bash Ogre,0.25,M19,Uncommon
Cinder Barrens,0.25,M19,Common
Crash Through,0.25,M19,Common
Declare Dominance,0.25,M19,Uncommon
Departed Deckhand,0.25,M19,Uncommon
Diamond Mare,0.25,M19,Uncommon
Diregraf Ghoul,0.25,M19,Uncommon
Dragon Egg,0.25,M19,Uncommon
Druid of Horns,0.25,M19,Uncommon
Elvish Rejuvenator,0.25,M19,Common
Epicure of Blood,0.25,M19,Common
Forsaken Sanctuary,0.25,M19,Common
Ghastbark Twins,0.25,M19,Uncommon
