Name,Price,Set,Rarity
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-10.00,0.00,-0.02
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.01,-5.00,6.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-11.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,-6.00,0.00,-0.01
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.47,12.00,-4.00,1.17
-0.02,25.00,-2.00,0.22
-0.05,-5.00,-7.00,-0.03
0.08,9.00,15.00,0.05
0.07,39.00,14.00,0.16
0.07,70.00,22.00,0.16
0.00,110.00,0.00,0.20
0.00,44.00,0.00,0.07
0.00,35.00,0.00,0.05
0.00,14.00,0.00,0.02
0.00,15.00,0.00,0.02
0.00,47.00,0.00,0.04
0.00,47.00,0.00,0.04
0.00,-8.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-36.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,100.00,0.00,0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-33.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-33.00,-33.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-56.00,-50.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-50.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
"MTGO
15 tix","DECLINING CARDS
8▼","PRICE CHANGE
-0.49","RISING CARDS
3▲"
0.82,6.00,1.00,3.92
0.01,7.00,0.00,0.99
0.00,0.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,-0.01
0.04,0.00,1.00,0.01
0.00,-5.00,0.00,-0.14
0.05,1.00,2.00,0.02
0.00,-2.00,0.00,-0.04
-0.03,-5.00,-1.00,-0.11
0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.02
0.00,0.00,0.00,0.00
-0.04,-2.00,-2.00,-0.03
0.05,3.00,3.00,0.05
0.01,1.00,1.00,0.01
0.00,-4.00,0.00,-0.05
0.00,1.00,0.00,0.01
0.00,-2.00,0.00,-0.02
0.00,1.00,0.00,0.01
-0.01,-5.00,-1.00,-0.05
0.01,2.00,1.00,0.02
-0.03,-1.00,-3.00,-0.01
0.00,1.00,0.00,0.01
0.00,3.00,0.00,0.03
-0.01,0.00,-1.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.02
0.00,-1.00,0.00,-0.01
0.00,-6.00,0.00,-0.04
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.01,-2.00,2.00,-0.01
0.01,2.00,2.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,9.00,2.00,0.04
-0.01,-4.00,-2.00,-0.02
0.01,0.00,2.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-2.00,-2.00,-0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-8.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
-0.01,-6.00,-3.00,-0.02
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
-0.01,0.00,-3.00,0.00
0.01,3.00,3.00,0.01
-0.01,0.00,-3.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,-3.00,0.00,-0.01
0.01,-3.00,3.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,3.00,3.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,3.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,4.00,0.00
-0.01,-7.00,-4.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-11.00,-4.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
-0.01,-4.00,-4.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,-13.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-13.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.01,-5.00,6.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-10.00,0.00,-0.02
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,-5.00,6.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-10.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,-6.00,6.00,-0.01
0.01,0.00,6.00,0.00
0.01,-6.00,6.00,-0.01
0.01,-6.00,6.00,-0.01
0.01,-6.00,6.00,-0.01
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-6.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-6.00,0.00,-0.01
0.01,-5.00,6.00,-0.01
0.00,-6.00,0.00,-0.01
0.01,-6.00,7.00,-0.01
0.01,-6.00,7.00,-0.01
0.01,-6.00,7.00,-0.01
0.01,-6.00,7.00,-0.01
0.00,-12.00,0.00,-0.02
-0.36,-18.00,-5.00,-1.43
-0.04,23.00,-8.00,0.09
0.02,40.00,5.00,0.13
-0.05,-12.00,-12.00,-0.05
0.00,9.00,0.00,0.03
0.00,17.00,0.00,0.03
-0.02,33.00,-9.00,0.05
0.00,23.00,0.00,0.03
-0.01,8.00,-7.00,0.01
0.00,-13.00,0.00,-0.02
0.00,-14.00,0.00,-0.02
-0.02,-49.00,-17.00,-0.10
0.00,-24.00,0.00,-0.03
-0.02,-22.00,-17.00,-0.03
0.00,33.00,0.00,0.02
0.00,21.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,45.00,50.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,83.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,83.00,100.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-38.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-50.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
"MTGO
124 tix","DECLINING CARDS
8▼","PRICE CHANGE
0.98","RISING CARDS
16▲"
0.00,0.00,0.00,0.08
-0.07,1.00,0.00,0.22
0.00,0.00,0.00,-0.03
0.07,0.00,1.00,-0.04
-0.03,-1.00,0.00,-0.14
-0.10,-3.00,-1.00,-0.28
