Name,Price,Set,Rarity
Ayula Queen Among Bears,0.50,MH1,Rare
Cabal Therapist,0.50,MH1,Rare
Changeling Outcast,0.50,MH1,Common
Planebound Accomplice,0.50,MH1,Rare
Reap the Past,0.50,MH1,Rare
Regrowth,0.50,MH1,Uncommon
Talisman of Resilience,0.50,MH1,Uncommon
Future Sight,0.49,MH1,Rare
King of the Pride,0.49,MH1,Uncommon
Llanowar Tribe,0.49,MH1,Uncommon
Tectonic Reformation,0.49,MH1,Rare
Good-Fortune Unicorn,0.48,MH1,Uncommon
Endling,0.47,MH1,Rare
Graveshifter,0.47,MH1,Uncommon
Collected Conjuring,0.44,MH1,Rare
Astral Drift,0.43,MH1,Rare
Force of Rage,0.43,MH1,Rare
Universal Automaton,0.43,MH1,Common
Bazaar Trademage,0.40,MH1,Rare
Defile,0.40,MH1,Common
Lavabelly Sliver,0.40,MH1,Uncommon
Nether Spirit,0.40,MH1,Rare
Tempered Sliver,0.40,MH1,Uncommon
Dregscape Sliver,0.39,MH1,Uncommon
Undead Augur,0.39,MH1,Uncommon
Watcher for Tomorrow,0.39,MH1,Uncommon
Fact or Fiction,0.38,MH1,Uncommon
Unearth,0.38,MH1,Common
Cunning Evasion,0.36,MH1,Uncommon
Sling-Gang Lieutenant,0.36,MH1,Uncommon
Crypt Rats,0.35,MH1,Uncommon
Springbloom Druid,0.35,MH1,Common
Throatseeker,0.35,MH1,Uncommon
Hollowhead Sliver,0.34,MH1,Uncommon
Battle Screech,0.33,MH1,Uncommon
Wall of Blossoms,0.33,MH1,Uncommon
Munitions Expert,0.32,MH1,Uncommon
Glacial Revelation,0.30,MH1,Uncommon
Scuttling Sliver,0.30,MH1,Uncommon
Spore Frog,0.30,MH1,Common
Abominable Treefolk,0.29,MH1,Uncommon
Barren Moor,0.29,MH1,Uncommon
First Slivers Chosen,0.29,MH1,Uncommon
Segovian Angel,0.29,MH1,Common
Rebuild,0.28,MH1,Uncommon
Arcums Astrolabe,0.27,MH1,Common
Birthing Boughs,0.26,MH1,Uncommon
Lonely Sandbar,0.26,MH1,Uncommon
Tranquil Thicket,0.26,MH1,Uncommon
Weather the Storm,0.26,MH1,Common
Alpine Guide,0.25,MH1,Uncommon
Answered Prayers,0.25,MH1,Common
Azra Smokeshaper,0.25,MH1,Common
Bladeback Sliver,0.25,MH1,Common
Blizzard Strix,0.25,MH1,Uncommon
Cave of Temptation,0.25,MH1,Common
Cleaving Sliver,0.25,MH1,Common
Conifer Wurm,0.25,MH1,Uncommon
Diabolic Edict,0.25,MH1,Common
Dismantling Blow,0.25,MH1,Uncommon
Enduring Sliver,0.25,MH1,Common
Everdream,0.25,MH1,Uncommon
Exclude,0.25,MH1,Uncommon
Face of Divinity,0.25,MH1,Uncommon
Farmstead Gleaner,0.25,MH1,Uncommon
Feaster of Fools,0.25,MH1,Uncommon
Firebolt,0.25,MH1,Uncommon
Fists of Flame,0.25,MH1,Common
Forgotten Cave,0.25,MH1,Uncommon
Fountain of Ichor,0.25,MH1,Common
Frostwalk Bastion,0.25,MH1,Uncommon
Goblin Oriflamme,0.25,MH1,Uncommon
Icehide Golem,0.25,MH1,Uncommon
Irregular Cohort,0.25,MH1,Common
Lancer Sliver,0.25,MH1,Common
Lava Dart,0.25,MH1,Common
Lesser Masticore,0.25,MH1,Uncommon
Man-o-War,0.25,MH1,Common
Moonblade Shinobi,0.25,MH1,Common
Nantuko Cultivator,0.25,MH1,Uncommon
Oneirophage,0.25,MH1,Uncommon
Ore-Scale Guardian,0.25,MH1,Uncommon
Phantom Ninja,0.25,MH1,Common
Pillage,0.25,MH1,Uncommon
Pondering Mage,0.25,MH1,Common
Putrid Goblin,0.25,MH1,Common
Ravenous Giant,0.25,MH1,Uncommon
Return from Extinction,0.25,MH1,Common
Rotwidow Pack,0.25,MH1,Uncommon
Ruination Rioter,0.25,MH1,Uncommon
Saddled Rimestag,0.25,MH1,Uncommon
Sadistic Obsession,0.25,MH1,Uncommon
Savage Swipe,0.25,MH1,Common
Scour All Possibilities,0.25,MH1,Common
Secluded Steppe,0.25,MH1,Uncommon
Shatter Assumptions,0.25,MH1,Uncommon
Shelter,0.25,MH1,Common
Shenanigans,0.25,MH1,Common
Smiting Helix,0.25,MH1,Uncommon
Smoke Shroud,0.25,MH1,Common
Splicers Skill,0.25,MH1,Uncommon
Throes of Chaos,0.25,MH1,Uncommon
Thundering Djinn,0.25,MH1,Uncommon
Twisted Reflection,0.25,MH1,Uncommon
Urzas Rage,0.25,MH1,Uncommon
Valiant Changeling,0.25,MH1,Uncommon
Vengeful Devil,0.25,MH1,Uncommon
Vesperlark,0.25,MH1,Uncommon
Webweaver Changeling,0.25,MH1,Uncommon
Winding Way,0.25,MH1,Common
Wing Shards,0.25,MH1,Uncommon
Chillerpillar,0.24,MH1,Common
Geomancers Gambit,0.24,MH1,Common
Goblin Champion,0.24,MH1,Common
Goblin War Party,0.24,MH1,Common
Impostor of the Sixth Pride,0.24,MH1,Common
Magmatic Sinkhole,0.24,MH1,Common
Mind Rake,0.24,MH1,Common
Mother Bear,0.24,MH1,Common
Ninja of the New Moon,0.24,MH1,Common
Ransack the Lab,0.24,MH1,Common
Reprobation,0.24,MH1,Common
Rime Tender,0.24,MH1,Common
Stream of Thought,0.24,MH1,Common
Venomous Changeling,0.24,MH1,Common
Zhalfirin Decoy,0.24,MH1,Uncommon
First-Sphere Gargantua,0.23,MH1,Common
Gluttonous Slug,0.23,MH1,Common
Iceberg Cancrix,0.23,MH1,Common
Krosan Tusker,0.23,MH1,Common
Natures Chant,0.23,MH1,Common
Prohibit,0.23,MH1,Common
Rain of Revelation,0.23,MH1,Common
String of Disappearances,0.23,MH1,Common
Treefolk Umbra,0.23,MH1,Common
Warteye Witch,0.23,MH1,Common
Rhox Veteran,0.22,MH1,Common
Windcaller Aven,0.22,MH1,Common
Nimble Mongoose,0.21,MH1,Common
Phantasmal Form,0.21,MH1,Common
Settle Beyond Reality,0.21,MH1,Common
Umezawas Charm,0.21,MH1,Common
Winters Rest,0.21,MH1,Common
Bellowing Elk,0.20,MH1,Common
Bogardan Dragonheart,0.20,MH1,Common
Choking Tethers,0.20,MH1,Common
Elvish Fury,0.20,MH1,Common
Excavating Anurid,0.20,MH1,Common
Eyekite,0.20,MH1,Common
Frostwalla,0.20,MH1,Common
Gilded Light,0.20,MH1,Common
Goatnap,0.20,MH1,Common
Igneous Elemental,0.20,MH1,Common
Knight of Old Benalia,0.20,MH1,Common
Martyrs Soul,0.20,MH1,Common
Mob,0.20,MH1,Common
Orcish Hellraiser,0.20,MH1,Common
Pyrophobia,0.20,MH1,Common
Quakefoot Cyclops,0.20,MH1,Common
Rank Officer,0.20,MH1,Common
Reckless Charge,0.20,MH1,Common
Silumgar Scavenger,0.20,MH1,Common
Soul-Strike Technique,0.20,MH1,Common
Spell Snuff,0.20,MH1,Common
Spinehorn Minotaur,0.20,MH1,Common
Stirring Address,0.20,MH1,Common
Thornado,0.20,MH1,Common
Treetop Ambusher,0.20,MH1,Common
Trumpeting Herd,0.20,MH1,Common
Trustworthy Scout,0.20,MH1,Common
Twin-Silk Spider,0.20,MH1,Common
Viashino Sandsprinter,0.20,MH1,Common
Volatile Claws,0.20,MH1,Common
Wall of One Thousand Cuts,0.20,MH1,Common
Amorphous Axe,0.19,MH1,Common
Headless Specter,0.19,MH1,Common
Murasa Behemoth,0.19,MH1,Common
Recruit the Worthy,0.19,MH1,Common
Wrenn and Six,58.22,MH1,Mythic
Force of Vigor,58.07,MH1,Rare
Force of Negation,42.39,MH1,Rare
Seasoned Pyromancer,27.66,MH1,Mythic
Archmages Charm,23.55,MH1,Rare
Sunbaked Canyon,20.08,MH1,Rare
Flusterstorm,14.11,MH1,Rare
Urza Lord High Artificer,7.78,MH1,Mythic
Yawgmoth Thran Physician,7.52,MH1,Mythic
Prismatic Vista,7.25,MH1,Rare
Fiery Islet,7.03,MH1,Rare
Silent Clearing,4.46,MH1,Rare
Ranger-Captain of Eos,3.91,MH1,Mythic
Ice-Fang Coatl,2.71,MH1,Rare
Collector Ouphe,2.60,MH1,Rare
Hexdrinker,2.32,MH1,Mythic
Giver of Runes,2.15,MH1,Rare
Kayas Guile,2.14,MH1,Rare
Nurturing Peatland,2.01,MH1,Rare
Waterlogged Grove,1.78,MH1,Rare
On Thin Ice,1.76,MH1,Rare
Plague Engineer,1.62,MH1,Rare
Eladamris Call,1.19,MH1,Rare
Ephemerate,0.87,MH1,Common
Weather the Storm,0.82,MH1,Common
Echo of Eons,0.74,MH1,Mythic
Unsettled Mariner,0.72,MH1,Rare
Crypt Rats,0.65,MH1,Uncommon
Sword of Truth and Justice,0.52,MH1,Mythic
Mox Tantalite,0.49,MH1,Mythic
Goblin Engineer,0.45,MH1,Rare
Altar of Dementia,0.40,MH1,Rare
Crashing Footfalls,0.40,MH1,Rare
Scale Up,0.36,MH1,Uncommon
Lightning Skelemental,0.29,MH1,Rare
Morophon the Boundless,0.29,MH1,Mythic
Sword of Sinew and Steel,0.29,MH1,Mythic
The First Sliver,0.27,MH1,Mythic
Serra the Benevolent,0.22,MH1,Mythic
Hall of Heliods Generosity,0.21,MH1,Rare
Winds of Abandon,0.21,MH1,Rare
Hogaak Arisen Necropolis,0.17,MH1,Rare
Faerie Seer,0.16,MH1,Common
Snow-Covered Island,0.15,MH1,Common
Unearth,0.15,MH1,Common
Aria of Flame,0.13,MH1,Rare
Fallen Shinobi,0.13,MH1,Rare
Kess Dissident Mage,0.13,MH1,Mythic
Unbound Flourishing,0.10,MH1,Mythic
Munitions Expert,0.09,MH1,Uncommon
Force of Despair,0.08,MH1,Rare
Generous Gift,0.08,MH1,Uncommon
Snow-Covered Forest,0.08,MH1,Common
Defile,0.07,MH1,Common
Ingenious Infiltrator,0.07,MH1,Uncommon
Wall of Blossoms,0.07,MH1,Uncommon
Winding Way,0.07,MH1,Common
Carrion Feeder,0.06,MH1,Uncommon
Cloudshredder Sliver,0.06,MH1,Rare
Goblin Matron,0.06,MH1,Uncommon
Sling-Gang Lieutenant,0.06,MH1,Uncommon
Dead of Winter,0.05,MH1,Rare
Force of Virtue,0.05,MH1,Rare
Fact or Fiction,0.04,MH1,Uncommon
Forgotten Cave,0.04,MH1,Uncommon
Nantuko Cultivator,0.04,MH1,Uncommon
Pyrophobia,0.04,MH1,Common
Ravenous Giant,0.04,MH1,Uncommon
Secluded Steppe,0.04,MH1,Uncommon
Snow-Covered Swamp,0.04,MH1,Common
Soulherder,0.04,MH1,Uncommon
Talisman of Creativity,0.04,MH1,Uncommon
Zhalfirin Decoy,0.04,MH1,Uncommon
Amorphous Axe,0.03,MH1,Common
Arcums Astrolabe,0.03,MH1,Common
Barren Moor,0.03,MH1,Uncommon
Battle Screech,0.03,MH1,Uncommon
Bellowing Elk,0.03,MH1,Common
Bogardan Dragonheart,0.03,MH1,Common
Changeling Outcast,0.03,MH1,Common
Choking Tethers,0.03,MH1,Common
Cunning Evasion,0.03,MH1,Uncommon
Dismantling Blow,0.03,MH1,Uncommon
Eyekite,0.03,MH1,Common
Gilded Light,0.03,MH1,Common
Igneous Elemental,0.03,MH1,Common
Martyrs Soul,0.03,MH1,Common
Pillage,0.03,MH1,Uncommon
Rank Officer,0.03,MH1,Common
Saddled Rimestag,0.03,MH1,Uncommon
Snow-Covered Mountain,0.03,MH1,Common
Snow-Covered Plains,0.03,MH1,Common
Spell Snuff,0.03,MH1,Common
Spinehorn Minotaur,0.03,MH1,Common
Splicers Skill,0.03,MH1,Uncommon
Talisman of Hierarchy,0.03,MH1,Uncommon
Treetop Ambusher,0.03,MH1,Common
Twisted Reflection,0.03,MH1,Uncommon
Valiant Changeling,0.03,MH1,Uncommon
Vengeful Devil,0.03,MH1,Uncommon
Wall of One Thousand Cuts,0.03,MH1,Common
Watcher for Tomorrow,0.03,MH1,Uncommon
Abominable Treefolk,0.02,MH1,Uncommon
Alpine Guide,0.02,MH1,Uncommon
Answered Prayers,0.02,MH1,Common
Azra Smokeshaper,0.02,MH1,Common
Birthing Boughs,0.02,MH1,Uncommon
Bladeback Sliver,0.02,MH1,Common
Blizzard Strix,0.02,MH1,Uncommon
Cabal Therapist,0.02,MH1,Rare
Cave of Temptation,0.02,MH1,Common
Chillerpillar,0.02,MH1,Common
Cleaving Sliver,0.02,MH1,Common
Conifer Wurm,0.02,MH1,Uncommon
Cordial Vampire,0.02,MH1,Rare
Diabolic Edict,0.02,MH1,Common
Dregscape Sliver,0.02,MH1,Uncommon
Elvish Fury,0.02,MH1,Common
Enduring Sliver,0.02,MH1,Common
Etchings of the Chosen,0.02,MH1,Uncommon
Everdream,0.02,MH1,Uncommon
Excavating Anurid,0.02,MH1,Common
Exclude,0.02,MH1,Uncommon
Face of Divinity,0.02,MH1,Uncommon
Farmstead Gleaner,0.02,MH1,Uncommon
Feaster of Fools,0.02,MH1,Uncommon
Firebolt,0.02,MH1,Uncommon
First Slivers Chosen,0.02,MH1,Uncommon
First-Sphere Gargantua,0.02,MH1,Common
Fists of Flame,0.02,MH1,Common
Fountain of Ichor,0.02,MH1,Common
Frostwalk Bastion,0.02,MH1,Uncommon
Frostwalla,0.02,MH1,Common
Geomancers Gambit,0.02,MH1,Common
Glacial Revelation,0.02,MH1,Uncommon
Gluttonous Slug,0.02,MH1,Common
Goatnap,0.02,MH1,Common
Goblin Champion,0.02,MH1,Common
Goblin Oriflamme,0.02,MH1,Uncommon
Goblin War Party,0.02,MH1,Common
Good-Fortune Unicorn,0.02,MH1,Uncommon
Graveshifter,0.02,MH1,Uncommon
Headless Specter,0.02,MH1,Common
Hollowhead Sliver,0.02,MH1,Uncommon
Iceberg Cancrix,0.02,MH1,Common
Icehide Golem,0.02,MH1,Uncommon
Impostor of the Sixth Pride,0.02,MH1,Common
Irregular Cohort,0.02,MH1,Common
King of the Pride,0.02,MH1,Uncommon
Knight of Old Benalia,0.02,MH1,Common
Krosan Tusker,0.02,MH1,Common
Lancer Sliver,0.02,MH1,Common
Lava Dart,0.02,MH1,Common
Lavabelly Sliver,0.02,MH1,Uncommon
Lesser Masticore,0.02,MH1,Uncommon
Llanowar Tribe,0.02,MH1,Uncommon
Lonely Sandbar,0.02,MH1,Uncommon
Magmatic Sinkhole,0.02,MH1,Common
Man-o-War,0.02,MH1,Common
Mind Rake,0.02,MH1,Common
Mirrodin Besieged,0.02,MH1,Rare
Mob,0.02,MH1,Common
Moonblade Shinobi,0.02,MH1,Common
Mother Bear,0.02,MH1,Common
Murasa Behemoth,0.02,MH1,Common
Natures Chant,0.02,MH1,Common
Nimble Mongoose,0.02,MH1,Common
Ninja of the New Moon,0.02,MH1,Common
Oneirophage,0.02,MH1,Uncommon
Orcish Hellraiser,0.02,MH1,Common
Ore-Scale Guardian,0.02,MH1,Uncommon
Pashalik Mons,0.02,MH1,Rare
Phantasmal Form,0.02,MH1,Common
Phantom Ninja,0.02,MH1,Common
Pondering Mage,0.02,MH1,Common
Prohibit,0.02,MH1,Common
Putrid Goblin,0.02,MH1,Common
Quakefoot Cyclops,0.02,MH1,Common
Rain of Revelation,0.02,MH1,Common
Ransack the Lab,0.02,MH1,Common
Rebuild,0.02,MH1,Uncommon
Reckless Charge,0.02,MH1,Common
Recruit the Worthy,0.02,MH1,Common
Regrowth,0.02,MH1,Uncommon
Reprobation,0.02,MH1,Common
Return from Extinction,0.02,MH1,Common
Rhox Veteran,0.02,MH1,Common
Rime Tender,0.02,MH1,Common
Rotwidow Pack,0.02,MH1,Uncommon
Ruination Rioter,0.02,MH1,Uncommon
Sadistic Obsession,0.02,MH1,Uncommon
Savage Swipe,0.02,MH1,Common
Scour All Possibilities,0.02,MH1,Common
Scuttling Sliver,0.02,MH1,Uncommon
Segovian Angel,0.02,MH1,Common
Settle Beyond Reality,0.02,MH1,Common
Shatter Assumptions,0.02,MH1,Uncommon
Shelter,0.02,MH1,Common
Shenanigans,0.02,MH1,Common
Silumgar Scavenger,0.02,MH1,Common
Smiting Helix,0.02,MH1,Uncommon
Smoke Shroud,0.02,MH1,Common
Soul-Strike Technique,0.02,MH1,Common
Spore Frog,0.02,MH1,Common
Springbloom Druid,0.02,MH1,Common
Squirrel Nest,0.02,MH1,Uncommon
Stirring Address,0.02,MH1,Common
Stream of Thought,0.02,MH1,Common
String of Disappearances,0.02,MH1,Common
Talisman of Conviction,0.02,MH1,Uncommon
Talisman of Curiosity,0.02,MH1,Uncommon
Talisman of Resilience,0.02,MH1,Uncommon
Tempered Sliver,0.02,MH1,Uncommon
Thornado,0.02,MH1,Common
Throatseeker,0.02,MH1,Uncommon
Throes of Chaos,0.02,MH1,Uncommon
Thundering Djinn,0.02,MH1,Uncommon
Tranquil Thicket,0.02,MH1,Uncommon
Treefolk Umbra,0.02,MH1,Common
Tribute Mage,0.02,MH1,Uncommon
Trumpeting Herd,0.02,MH1,Common
Trustworthy Scout,0.02,MH1,Common
Twin-Silk Spider,0.02,MH1,Common
Umezawas Charm,0.02,MH1,Common
Undead Augur,0.02,MH1,Uncommon
Universal Automaton,0.02,MH1,Common
Urzas Rage,0.02,MH1,Uncommon
Venomous Changeling,0.02,MH1,Common
Vesperlark,0.02,MH1,Uncommon
Viashino Sandsprinter,0.02,MH1,Common
Volatile Claws,0.02,MH1,Common
Warteye Witch,0.02,MH1,Common
Webweaver Changeling,0.02,MH1,Uncommon
Windcaller Aven,0.02,MH1,Common
Wing Shards,0.02,MH1,Uncommon
Winters Rest,0.02,MH1,Common
Astral Drift,0.01,MH1,Rare
Ayulas Influence,0.01,MH1,Rare
Ayula Queen Among Bears,0.01,MH1,Rare
Bazaar Trademage,0.01,MH1,Rare
Collected Conjuring,0.01,MH1,Rare
Deep Forest Hermit,0.01,MH1,Rare
Endling,0.01,MH1,Rare
Force of Rage,0.01,MH1,Rare
Future Sight,0.01,MH1,Rare
Genesis,0.01,MH1,Rare
Marit Lages Slumber,0.01,MH1,Rare
Mist-Syndicate Naga,0.01,MH1,Rare
Nether Spirit,0.01,MH1,Rare
Planebound Accomplice,0.01,MH1,Rare
Reap the Past,0.01,MH1,Rare
Scrapyard Recombiner,0.01,MH1,Rare
Sisay Weatherlight Captain,0.01,MH1,Rare
Spiteful Sliver,0.01,MH1,Rare
Tectonic Reformation,0.01,MH1,Rare
"Tabletop
 261","DECLINING CARDS
25▼","PRICE CHANGE
0.09","RISING CARDS
16▲"
Cyclonic Rift,34.47,RTR,Rare
Blood Crypt,18.39,RTR,Rare
Steam Vents,15.99,RTR,Rare
Utvara Hellkite,14.01,RTR,Mythic
Overgrown Tomb,13.77,RTR,Rare
Temple Garden,10.71,RTR,Rare
Chromatic Lantern,10.47,RTR,Rare
Hallowed Fountain,9.99,RTR,Rare
Worldspine Wurm,8.99,RTR,Mythic
Supreme Verdict,8.40,RTR,Rare
Deathrite Shaman,7.99,RTR,Rare
Rest in Peace,6.66,RTR,Rare
Sphere of Safety,4.40,RTR,Uncommon
Abrupt Decay,4.33,RTR,Rare
Rakdos Lord of Riots,3.00,RTR,Mythic
Vandalblast,2.99,RTR,Uncommon
Sphinxs Revelation,2.93,RTR,Mythic
Pack Rat,2.85,RTR,Rare
Dreadbore,2.71,RTR,Rare
Jarad Golgari Lich Lord,2.58,RTR,Mythic
Grave Betrayal,2.24,RTR,Rare
Pithing Needle,1.79,RTR,Rare
Trostani Selesnyas Voice,1.72,RTR,Mythic
Vraska the Unseen,1.35,RTR,Mythic
Rakdoss Return,1.09,RTR,Mythic
Detention Sphere,1.07,RTR,Rare
Necropolis Regent,1.03,RTR,Mythic
Armada Wurm,1.00,RTR,Mythic
Jarads Orders,1.00,RTR,Rare
Niv-Mizzet Dracogenius,1.00,RTR,Mythic
Corpsejack Menace,0.99,RTR,Rare
Jace Architect of Thought,0.99,RTR,Mythic
Angel of Serenity,0.93,RTR,Mythic
Golgari Charm,0.90,RTR,Uncommon
Counterflux,0.85,RTR,Rare
Collective Blessing,0.78,RTR,Rare
Desecration Demon,0.75,RTR,Rare
Shrieking Affliction,0.75,RTR,Uncommon
Epic Experiment,0.65,RTR,Mythic
Isperia Supreme Judge,0.63,RTR,Mythic
Mizzium Mortars,0.58,RTR,Rare
Ethereal Armor,0.55,RTR,Common
Lotleth Troll,0.51,RTR,Rare
Deaths Presence,0.50,RTR,Rare
Growing Ranks,0.50,RTR,Rare
Izzet Charm,0.50,RTR,Uncommon
Loxodon Smiter,0.50,RTR,Rare
Mana Bloom,0.50,RTR,Rare
Nivmagus Elemental,0.50,RTR,Rare
Rakdos Charm,0.50,RTR,Uncommon
Rogues Passage,0.50,RTR,Uncommon
Underworld Connections,0.50,RTR,Rare
Izzet Staticaster,0.49,RTR,Uncommon
Ash Zealot,0.48,RTR,Rare
Hypersonic Dragon,0.47,RTR,Rare
Azors Elocutors,0.46,RTR,Rare
Havoc Festival,0.45,RTR,Rare
Hover Barrier,0.45,RTR,Uncommon
Precinct Captain,0.45,RTR,Rare
Grove of the Guardian,0.40,RTR,Rare
Slaughter Games,0.40,RTR,Rare
Azorius Charm,0.39,RTR,Uncommon
Volatile Rig,0.39,RTR,Rare
Wayfaring Temple,0.39,RTR,Rare
Judges Familiar,0.38,RTR,Uncommon
Codex Shredder,0.37,RTR,Uncommon
Righteous Authority,0.37,RTR,Rare
Palisade Giant,0.36,RTR,Rare
Conjured Currency,0.35,RTR,Rare
Fireminds Foresight,0.35,RTR,Rare
Guild Feud,0.35,RTR,Rare
Martial Law,0.35,RTR,Rare
Wild Beastmaster,0.35,RTR,Rare
Axebane Guardian,0.34,RTR,Common
Blustersquall,0.34,RTR,Uncommon
Deadbridge Goliath,0.34,RTR,Rare
Archon of the Triumvirate,0.33,RTR,Rare
Cryptborn Horror,0.33,RTR,Rare
Mercurial Chemister,0.33,RTR,Rare
Blistercoil Weird,0.32,RTR,Uncommon
Goblin Rally,0.32,RTR,Uncommon
Chaos Imps,0.31,RTR,Rare
Sphinx of the Chimes,0.31,RTR,Rare
Treasured Find,0.31,RTR,Uncommon
Carnival Hellsteed,0.30,RTR,Rare
Dispel,0.30,RTR,Common
Gatecreeper Vine,0.30,RTR,Common
Grisly Salvage,0.30,RTR,Common
Guttersnipe,0.30,RTR,Uncommon
Psychic Spiral,0.30,RTR,Uncommon
Search the City,0.30,RTR,Rare
Tablet of the Guilds,0.29,RTR,Uncommon
Electrickery,0.28,RTR,Common
Selesnya Charm,0.27,RTR,Uncommon
Rootborn Defenses,0.26,RTR,Common
Archweaver,0.25,RTR,Uncommon
Arrest,0.25,RTR,Uncommon
Azorius Guildgate,0.25,RTR,Common
Azorius Justiciar,0.25,RTR,Uncommon
Azorius Keyrune,0.25,RTR,Uncommon
Bloodfray Giant,0.25,RTR,Uncommon
Chronic Flooding,0.25,RTR,Common
Dryad Militant,0.25,RTR,Uncommon
Faerie Impostor,0.25,RTR,Uncommon
Fencing Ace,0.25,RTR,Uncommon
Gobbling Ooze,0.25,RTR,Uncommon
Goblin Electromancer,0.25,RTR,Common
Golgari Decoy,0.25,RTR,Uncommon
Golgari Guildgate,0.25,RTR,Common
Golgari Keyrune,0.25,RTR,Uncommon
Heroes Reunion,0.25,RTR,Uncommon
Izzet Guildgate,0.25,RTR,Common
Izzet Keyrune,0.25,RTR,Uncommon
Korozda Guildmage,0.25,RTR,Uncommon
Lyev Skyknight,0.25,RTR,Uncommon
Mizzium Skin,0.25,RTR,Common
Nivix Guildmage,0.25,RTR,Uncommon
Oak Street Innkeeper,0.25,RTR,Uncommon
Phantom General,0.25,RTR,Uncommon
Rakdos Cackler,0.25,RTR,Uncommon
Rakdos Guildgate,0.25,RTR,Common
Rakdos Keyrune,0.25,RTR,Uncommon
Savage Surge,0.25,RTR,Uncommon
Seek the Horizon,0.25,RTR,Uncommon
Selesnya Guildgate,0.25,RTR,Common
Selesnya Keyrune,0.25,RTR,Uncommon
Skymark Roc,0.25,RTR,Uncommon
Slime Molding,0.25,RTR,Uncommon
Slitherhead,0.25,RTR,Uncommon
Slum Reaper,0.25,RTR,Uncommon
Soul Tithe,0.25,RTR,Uncommon
Soulsworn Spirit,0.25,RTR,Uncommon
Sundering Growth,0.25,RTR,Common
Syncopate,0.25,RTR,Uncommon
Teleportal,0.25,RTR,Uncommon
Thoughtflare,0.25,RTR,Uncommon
Ultimate Price,0.25,RTR,Uncommon
Aquus Steed,0.24,RTR,Uncommon
Bazaar Krovod,0.24,RTR,Uncommon
Brushstrider,0.24,RTR,Uncommon
Call of the Conclave,0.24,RTR,Uncommon
Civic Saber,0.24,RTR,Uncommon
Dark Revenant,0.24,RTR,Uncommon
Dreg Mangler,0.24,RTR,Uncommon
Hellhole Flailer,0.24,RTR,Uncommon
New Prahv Guildmage,0.24,RTR,Uncommon
Pyroconvergence,0.24,RTR,Uncommon
Racecourse Fury,0.24,RTR,Uncommon
Rakdos Ragemutt,0.24,RTR,Uncommon
Rakdos Ringleader,0.24,RTR,Uncommon
Rites of Reaping,0.24,RTR,Uncommon
Rix Maadi Guildmage,0.24,RTR,Uncommon
Security Blockade,0.24,RTR,Uncommon
Skyline Predator,0.24,RTR,Uncommon
Street Spasm,0.24,RTR,Uncommon
Street Sweeper,0.24,RTR,Uncommon
Tavern Swindler,0.24,RTR,Uncommon
Thrill-Kill Assassin,0.24,RTR,Uncommon
Transguild Promenade,0.24,RTR,Common
Vitu-Ghazi Guildmage,0.24,RTR,Uncommon
Zanikev Locust,0.24,RTR,Uncommon
Assassins Strike,0.23,RTR,Uncommon
Doorkeeper,0.23,RTR,Common
Fall of the Gavel,0.23,RTR,Uncommon
Minotaur Aggressor,0.23,RTR,Uncommon
Risen Sanctuary,0.23,RTR,Uncommon
Drainpipe Vermin,0.22,RTR,Common
Druids Deliverance,0.21,RTR,Common
Annihilating Fire,0.20,RTR,Common
Auger Spree,0.20,RTR,Common
Azorius Arrester,0.20,RTR,Common
Centaurs Herald,0.20,RTR,Common
Cremate,0.20,RTR,Common
Crosstown Courier,0.20,RTR,Common
Downsize,0.20,RTR,Common
Dynacharge,0.20,RTR,Common
Essence Backlash,0.20,RTR,Common
Eyes in the Skies,0.20,RTR,Common
Frostburn Weird,0.20,RTR,Common
Giant Growth,0.20,RTR,Common
Horncallers Chant,0.20,RTR,Common
Hussar Patrol,0.20,RTR,Common
Inaction Injunction,0.20,RTR,Common
Inspiration,0.20,RTR,Common
Keening Apparition,0.20,RTR,Common
Knightly Valor,0.20,RTR,Common
Lobber Crew,0.20,RTR,Common
Rakdos Shred-Freak,0.20,RTR,Common
Rubbleback Rhino,0.20,RTR,Common
Search Warrant,0.20,RTR,Common
Selesnya Sentry,0.20,RTR,Common
Seller of Songbirds,0.20,RTR,Common
Skull Rend,0.20,RTR,Common
Stealer of Secrets,0.20,RTR,Common
Swift Justice,0.20,RTR,Common
Trained Caracal,0.20,RTR,Common
Urban Burgeoning,0.20,RTR,Common
Voidwielder,0.20,RTR,Common
Aerial Predation,0.19,RTR,Common
Avenging Arrow,0.19,RTR,Common
Batterhorn,0.19,RTR,Common
Bellows Lizard,0.19,RTR,Common
Cancel,0.19,RTR,Common
Catacomb Slug,0.19,RTR,Common
Chemisters Trick,0.19,RTR,Common
Coursers Accord,0.19,RTR,Common
Dramatic Rescue,0.19,RTR,Common
Gore-House Chainwalker,0.19,RTR,Common
Grim Roustabout,0.19,RTR,Common
Mind Rot,0.19,RTR,Common
Stab Wound,0.19,RTR,Common
Survey the Wreckage,0.19,RTR,Common
Terrus Wurm,0.19,RTR,Common
Traitorous Instinct,0.19,RTR,Common
Centaur Healer,0.18,RTR,Common
Chorus of Might,0.18,RTR,Common
Daggerdrome Imp,0.18,RTR,Common
Deviant Glee,0.18,RTR,Common
Golgari Longlegs,0.18,RTR,Common
Launch Party,0.18,RTR,Common
Ogre Jailbreaker,0.18,RTR,Common
