Name,Price,Set,Rarity
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,+50.00%,+50.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,-36.00%,-33.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-38.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-33.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-33.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
"MTGO
315 tix","DECLINING CARDS
17▼","PRICE CHANGE
+3.06","RISING CARDS
41▲"
+0.01,-1.00%,0.00%,-1.25
-0.63,0.00%,-1.00%,+0.03
0.00,+14.00%,0.00%,+9.19
0.00,-4.00%,0.00%,-2.15
-0.12,+1.00%,0.00%,+0.35
+0.21,+13.00%,+1.00%,+3.99
-0.45,-3.00%,-1.00%,-1.03
0.00,0.00%,0.00%,0.00
-0.25,+5.00%,-1.00%,+1.28
+0.91,+6.00%,+5.00%,+1.27
-0.08,-2.00%,0.00%,-0.51
0.00,0.00%,0.00%,+0.06
-0.02,0.00%,0.00%,-0.08
-0.11,-4.00%,-1.00%,-0.48
0.00,0.00%,0.00%,-0.01
-0.05,-1.00%,0.00%,-0.10
+0.02,+2.00%,0.00%,+0.17
+0.17,+6.00%,+2.00%,+0.53
0.00,0.00%,0.00%,0.00
0.00,+4.00%,0.00%,+0.36
-0.11,-1.00%,-1.00%,-0.07
+0.06,0.00%,+1.00%,-0.04
+0.05,+2.00%,+1.00%,+0.12
-0.02,-2.00%,0.00%,-0.16
-0.11,+4.00%,-2.00%,+0.24
-0.01,0.00%,0.00%,+0.01
-0.02,0.00%,0.00%,-0.01
-0.02,0.00%,0.00%,-0.02
-0.04,0.00%,-1.00%,+0.01
+0.01,0.00%,0.00%,+0.01
-0.25,+3.00%,-6.00%,+0.12
+0.04,+5.00%,+1.00%,+0.16
0.00,-3.00%,0.00%,-0.12
0.00,+3.00%,0.00%,+0.09
+0.01,+4.00%,0.00%,+0.12
-0.01,+1.00%,0.00%,+0.03
0.00,+1.00%,0.00%,+0.03
0.00,+6.00%,0.00%,+0.14
+0.02,-2.00%,+1.00%,-0.06
-0.02,-2.00%,-1.00%,-0.04
+0.08,+8.00%,+4.00%,+0.18
+0.05,0.00%,+2.00%,-0.01
0.00,-6.00%,0.00%,-0.15
0.00,+1.00%,0.00%,+0.02
0.00,-4.00%,0.00%,-0.09
+0.01,+3.00%,+1.00%,+0.06
0.00,-2.00%,0.00%,-0.03
0.00,-2.00%,0.00%,-0.04
+0.02,+3.00%,+1.00%,+0.05
0.00,-2.00%,0.00%,-0.04
-0.01,-4.00%,-1.00%,-0.07
0.00,+1.00%,0.00%,+0.01
+0.01,0.00%,+1.00%,0.00
-0.01,-5.00%,-1.00%,-0.06
0.00,-2.00%,0.00%,-0.02
+0.01,+1.00%,+1.00%,+0.01
+0.02,+1.00%,+2.00%,+0.01
0.00,-7.00%,0.00%,-0.08
0.00,-4.00%,0.00%,-0.04
0.00,0.00%,0.00%,0.00
0.00,-3.00%,0.00%,-0.03
0.00,0.00%,0.00%,0.00
-0.02,+1.00%,-2.00%,+0.01
-0.01,-4.00%,-1.00%,-0.04
0.00,+15.00%,0.00%,+0.11
0.00,-3.00%,0.00%,-0.02
0.00,-1.00%,0.00%,-0.01
0.00,+1.00%,0.00%,+0.01
0.00,+3.00%,0.00%,+0.02
0.00,-6.00%,0.00%,-0.04
0.00,+3.00%,0.00%,+0.02
0.00,0.00%,0.00%,0.00
0.00,-2.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
+0.01,0.00%,+2.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,+2.00%,+2.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.02
0.00,+2.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,+2.00%,0.00%,+0.01
0.00,+2.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-2.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-5.00%,0.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-3.00%,0.00%,-0.01
0.00,+8.00%,0.00%,+0.03
-0.01,-5.00%,-3.00%,-0.02
0.00,+6.00%,0.00%,+0.02
+0.01,+3.00%,+3.00%,+0.01
-0.01,-3.00%,-3.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,+6.00%,0.00%,+0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+3.00%,0.00%,+0.01
-0.01,0.00%,-3.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+4.00%,0.00%,+0.01
-0.01,-3.00%,-3.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,-4.00%,-4.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,-4.00%,-4.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-4.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,0.00%,+4.00%,0.00
0.00,-4.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-4.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.01
-0.01,-4.00%,-4.00%,-0.01
0.00,-4.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.01
+0.01,+4.00%,+4.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,-4.00%,-4.00%,-0.01
0.00,-4.00%,0.00%,-0.01
0.00,-4.00%,0.00%,-0.01
0.00,-4.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
-0.01,-4.00%,-4.00%,-0.01
0.00,-4.00%,0.00%,-0.01
-0.01,-4.00%,-4.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.01
0.00,-5.00%,0.00%,-0.01
0.00,-5.00%,0.00%,-0.01
0.00,-5.00%,0.00%,-0.01
0.00,-4.00%,0.00%,-0.01
+0.01,0.00%,+5.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-5.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-5.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-5.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.02,-9.00%,-9.00%,-0.02
-0.01,-9.00%,-5.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-9.00%,0.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-5.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,-5.00%,-5.00%,-0.01
0.00,-5.00%,0.00%,-0.01
-0.01,-5.00%,-5.00%,-0.01
0.00,0.00%,0.00%,0.00
-0.01,-5.00%,-5.00%,-0.01
-0.01,-5.00%,-5.00%,-0.01
-0.05,-11.00%,0.00%,-7.62
+0.10,+6.00%,0.00%,+3.12
+0.54,-10.00%,+1.00%,-4.87
+0.10,0.00%,0.00%,+0.09
+0.61,-12.00%,+3.00%,-3.17
+0.45,+1.00%,+2.00%,+0.11
0.00,-1.00%,0.00%,-0.14
+0.18,-13.00%,+2.00%,-1.11
+0.18,-5.00%,+3.00%,-0.37
+0.66,+12.00%,+10.00%,+0.73
+0.16,+9.00%,+2.00%,+0.59
+0.25,-8.00%,+6.00%,-0.39
-0.15,-5.00%,-3.00%,-0.22
+0.15,+21.00%,+5.00%,+0.50
-0.13,-22.00%,-5.00%,-0.76
0.00,-2.00%,0.00%,-0.04
-0.12,-13.00%,-5.00%,-0.32
0.00,-4.00%,0.00%,-0.10
-0.25,-6.00%,-11.00%,-0.13
0.00,+37.00%,0.00%,+0.53
+0.02,+12.00%,+1.00%,+0.19
+0.06,-19.00%,+4.00%,-0.38
+0.13,+79.00%,+12.00%,+0.55
-0.08,+14.00%,-8.00%,+0.12
+0.12,+48.00%,+14.00%,+0.31
0.00,-24.00%,0.00%,-0.24
-0.09,-9.00%,-11.00%,-0.07
+0.07,+22.00%,+12.00%,+0.12
+0.05,0.00%,+11.00%,0.00
0.00,+9.00%,0.00%,+0.04
+0.01,-4.00%,+2.00%,-0.02
+0.04,-5.00%,+11.00%,-0.02
+0.01,+31.00%,+3.00%,+0.09
+0.08,+28.00%,+29.00%,+0.08
0.00,+48.00%,0.00%,+0.10
+0.01,-3.00%,+3.00%,-0.01
-0.02,-17.00%,-6.00%,-0.06
+0.03,+4.00%,+13.00%,+0.01
-0.02,+5.00%,-9.00%,+0.01
0.00,-13.00%,0.00%,-0.03
0.00,-13.00%,0.00%,-0.03
+0.08,+21.00%,+89.00%,+0.03
-0.05,+15.00%,-25.00%,+0.02
+0.01,+9.00%,+8.00%,+0.01
+0.02,0.00%,+18.00%,0.00
0.00,0.00%,0.00%,0.00
-0.02,0.00%,-13.00%,0.00
0.00,+10.00%,0.00%,+0.01
0.00,-9.00%,0.00%,-0.01
+0.01,+150.00%,+11.00%,+0.06
0.00,-48.00%,0.00%,-0.09
-0.02,-57.00%,-18.00%,-0.12
+0.01,-54.00%,+13.00%,-0.10
0.00,-10.00%,0.00%,-0.01
0.00,-12.00%,0.00%,-0.01
+0.01,+37.00%,+17.00%,+0.02
+0.01,-23.00%,+17.00%,-0.02
+0.02,0.00%,+40.00%,0.00
+0.03,+40.00%,+75.00%,+0.02
+0.01,+200.00%,+20.00%,+0.04
-0.05,-56.00%,-45.00%,-0.08
-0.15,-33.00%,-71.00%,-0.03
0.00,-30.00%,0.00%,-0.02
-0.03,-38.00%,-38.00%,-0.03
+0.01,0.00%,+33.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,+83.00%,+33.00%,+0.02
+0.01,+33.00%,+33.00%,+0.01
+0.02,0.00%,+100.00%,0.00
+0.01,0.00%,+33.00%,0.00
0.00,-22.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,-28.00%,+50.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-26.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,+50.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,+45.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,+45.00%,+50.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+50.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+45.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,0.00%,+100.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-33.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+71.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-33.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-36.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-50.00%,0.00
0.00,0.00%,0.00%,0.00
"MTGO
27 tix","DECLINING CARDS
8▼","PRICE CHANGE
-0.16","RISING CARDS
12▲"
0.00,0.00%,0.00%,+0.10
+0.19,+2.00%,+1.00%,+0.41
0.00,+2.00%,0.00%,+0.31
0.00,0.00%,0.00%,0.00
+0.10,+1.00%,+1.00%,+0.11
+0.07,0.00%,+1.00%,+0.04
+0.01,-1.00%,0.00%,-0.09
0.00,0.00%,0.00%,+0.02
-0.01,0.00%,0.00%,0.00
+0.20,+3.00%,+2.00%,+0.25
-0.03,0.00%,0.00%,-0.03
+0.05,+1.00%,+1.00%,+0.04
+0.03,+9.00%,+1.00%,+0.37
0.00,+1.00%,0.00%,+0.04
+0.01,-1.00%,0.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,-0.01
-0.03,-1.00%,-1.00%,-0.02
0.00,-1.00%,0.00%,-0.02
0.00,0.00%,0.00%,+0.01
-0.01,-1.00%,0.00%,-0.03
-0.04,0.00%,-2.00%,0.00
+0.01,+1.00%,+1.00%,+0.02
0.00,0.00%,0.00%,0.00
0.00,-2.00%,0.00%,-0.02
-0.02,-4.00%,-2.00%,-0.04
-0.01,-2.00%,-1.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+5.00%,0.00%,+0.04
0.00,-1.00%,0.00%,-0.01
0.00,-1.00%,0.00%,-0.01
+0.01,+1.00%,+1.00%,+0.01
0.00,+1.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,-2.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,-2.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+2.00%,0.00%,+0.01
0.00,+2.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,+2.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
-0.02,-5.00%,-5.00%,-0.02
0.00,0.00%,0.00%,0.00
0.00,+3.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
-0.01,0.00%,-3.00%,0.00
-0.01,-5.00%,-3.00%,-0.02
0.00,+3.00%,0.00%,+0.01
-0.01,+3.00%,-3.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,+6.00%,0.00%,+0.02
0.00,0.00%,0.00%,0.00
0.00,+3.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
+0.01,+7.00%,+3.00%,+0.02
+0.01,+3.00%,+3.00%,+0.01
0.00,+3.00%,0.00%,+0.01
0.00,0.00%,0.00%,0.00
0.00,-3.00%,0.00%,-0.01
+0.01,+7.00%,+3.00%,+0.02
-0.01,-3.00%,-3.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,-4.00%,0.00%,-0.01
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,0.00%,+4.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
+0.01,0.00%,+4.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
0.00,0.00%,0.00%,0.00
