Name,Price,Set,Rarity
Malevolent Whispers,0.25,UMA,Uncommon
Mammoth Umbra,0.25,UMA,Common
Marang River Prowler,0.25,UMA,Uncommon
Martyr of Sands,0.25,UMA,Common
Miming Slime,0.25,UMA,Common
Moan of the Unhallowed,0.25,UMA,Common
Molten Birth,0.25,UMA,Common
Myr Servitor,0.25,UMA,Common
Mystic Retrieval,0.25,UMA,Uncommon
Plumeveil,0.25,UMA,Uncommon
Reckless Wurm,0.25,UMA,Common
Resurrection,0.25,UMA,Common
Reviving Vapors,0.25,UMA,Uncommon
Rolling Temblor,0.25,UMA,Uncommon
Rune Snag,0.25,UMA,Common
Safehold Elite,0.25,UMA,Common
Satyr Wayfinder,0.25,UMA,Common
Spirit Cairn,0.25,UMA,Uncommon
Stingerfling Spider,0.25,UMA,Uncommon
Stream of Consciousness,0.25,UMA,Uncommon
Swift Reckoning,0.25,UMA,Uncommon
Thermo-Alchemist,0.25,UMA,Common
Travel Preparations,0.25,UMA,Uncommon
Turn to Mist,0.25,UMA,Common
Unstable Mutation,0.25,UMA,Uncommon
Vengeful Rebirth,0.25,UMA,Uncommon
Vessel of Endless Rest,0.25,UMA,Common
Warleaders Helix,0.25,UMA,Uncommon
Wickerbough Elder,0.25,UMA,Common
Wild Hunger,0.25,UMA,Uncommon
Wild Mongrel,0.25,UMA,Common
Cathodion,0.24,UMA,Common
Deranged Assistant,0.24,UMA,Common
Dimir Guildmage,0.24,UMA,Common
Eel Umbra,0.24,UMA,Common
Grave Scrabbler,0.24,UMA,Common
Hooting Mandrills,0.24,UMA,Common
Pulse of Murasa,0.24,UMA,Common
Reckless Charge,0.24,UMA,Common
Ronom Unicorn,0.24,UMA,Common
Slum Reaper,0.24,UMA,Common
Souls Fire,0.24,UMA,Common
Tethmos High Priest,0.24,UMA,Common
Think Twice,0.24,UMA,Common
Aethersnipe,0.23,UMA,Common
Conviction,0.23,UMA,Common
Faiths Fetters,0.23,UMA,Common
Gods Willing,0.23,UMA,Common
Shielding Plax,0.23,UMA,Common
Beckon Apparition,0.22,UMA,Common
Nightbirds Clutches,0.22,UMA,Common
Olivias Dragoon,0.22,UMA,Common
Prey Upon,0.22,UMA,Common
Scuzzback Marauders,0.22,UMA,Common
Sparkspitter,0.22,UMA,Common
Walker of the Grove,0.22,UMA,Common
Canker Abomination,0.21,UMA,Common
Crushing Canopy,0.21,UMA,Common
Defy Gravity,0.21,UMA,Common
Stitched Drake,0.21,UMA,Common
Stitchers Apprentice,0.21,UMA,Common
Twins of Maurer Estate,0.21,UMA,Common
Verdant Eidolon,0.21,UMA,Common
Wandering Champion,0.21,UMA,Common
Arena Athlete,0.20,UMA,Common
Crow of Dark Tidings,0.20,UMA,Common
Dark Dabbling,0.20,UMA,Common
Flight of Fancy,0.20,UMA,Common
Ghoulcallers Accomplice,0.20,UMA,Common
Icatian Crier,0.20,UMA,Common
Just the Wind,0.20,UMA,Common
Last Gasp,0.20,UMA,Common
Lotus-Eye Mystics,0.20,UMA,Common
Mad Prophet,0.20,UMA,Common
Patchwork Gnomes,0.20,UMA,Common
Rakdos Shred-Freak,0.20,UMA,Common
Repel the Darkness,0.20,UMA,Common
Sanitarium Skeleton,0.20,UMA,Common
Shed Weakness,0.20,UMA,Common
Skyspear Cavalry,0.20,UMA,Common
Skywing Aven,0.20,UMA,Common
Staunch-Hearted Warrior,0.20,UMA,Common
Sultai Skullkeeper,0.20,UMA,Common
Undying Rage,0.20,UMA,Common
Unholy Hunger,0.20,UMA,Common
Whirlwind Adept,0.20,UMA,Common
Wingsteed Rider,0.20,UMA,Common
Mark of the Vampire,0.19,UMA,Common
Offalsnout,0.19,UMA,Common
Engineered Explosives,23.98,UMA,Rare
Liliana of the Veil,20.98,UMA,Mythic
Cavern of Souls,20.65,UMA,Mythic
Phyrexian Tower,18.46,UMA,Rare
Ancient Tomb,14.91,UMA,Rare
Kozilek Butcher of Truth,12.92,UMA,Mythic
Emrakul the Aeons Torn,11.88,UMA,Mythic
Entomb,11.48,UMA,Rare
Phyrexian Altar,8.89,UMA,Rare
Karakas,8.33,UMA,Mythic
Snapcaster Mage,8.00,UMA,Mythic
Demonic Tutor,6.23,UMA,Rare
Karn Liberated,5.32,UMA,Mythic
Tarmogoyf,5.30,UMA,Mythic
Back to Basics,5.12,UMA,Rare
Leovold Emissary of Trest,4.33,UMA,Mythic
Ulamog the Infinite Gyre,4.31,UMA,Mythic
Mana Vault,4.09,UMA,Mythic
Vengevine,4.08,UMA,Mythic
Dark Depths,3.98,UMA,Mythic
Urborg Tomb of Yawgmoth,3.69,UMA,Rare
Bitterblossom,3.05,UMA,Mythic
Fulminator Mage,2.84,UMA,Rare
Noble Hierarch,2.77,UMA,Rare
Reanimate,2.47,UMA,Rare
Seize the Day,2.36,UMA,Rare
Chainers Edict,2.31,UMA,Uncommon
Sigarda Host of Herons,2.29,UMA,Mythic
Celestial Colonnade,2.27,UMA,Rare
Platinum Emperion,2.08,UMA,Mythic
Lava Spike,1.93,UMA,Uncommon
Visions of Beyond,1.93,UMA,Rare
Mikaeus the Unhallowed,1.89,UMA,Mythic
Life from the Loam,1.88,UMA,Rare
Temporal Manipulation,1.75,UMA,Mythic
Flagstones of Trokair,1.65,UMA,Rare
Pattern of Rebirth,1.48,UMA,Rare
All Is Dust,1.28,UMA,Rare
Fire  Ice,1.17,UMA,Common
Goryos Vengeance,1.16,UMA,Rare
Balefire Dragon,1.15,UMA,Mythic
Slippery Bogle,1.11,UMA,Uncommon
Thespians Stage,1.07,UMA,Rare
Buried Alive,1.06,UMA,Uncommon
Dig Through Time,1.05,UMA,Rare
Vexing Devil,1.00,UMA,Rare
Daybreak Coronet,0.95,UMA,Rare
Foil,0.95,UMA,Common
Gamble,0.95,UMA,Rare
Songs of the Damned,0.75,UMA,Uncommon
Eternal Witness,0.60,UMA,Uncommon
Gaddock Teeg,0.57,UMA,Rare
Through the Breach,0.56,UMA,Rare
Anger,0.49,UMA,Uncommon
Spoils of the Vault,0.47,UMA,Rare
Containment Priest,0.45,UMA,Rare
Angelic Renewal,0.44,UMA,Common
Eldrazi Conscription,0.39,UMA,Rare
Seismic Assault,0.32,UMA,Rare
Lord of Extinction,0.31,UMA,Mythic
Creeping Tar Pit,0.29,UMA,Rare
Apprentice Necromancer,0.27,UMA,Uncommon
Faithless Looting,0.27,UMA,Common
Squee Goblin Nabob,0.27,UMA,Rare
Maelstrom Pulse,0.26,UMA,Rare
Devoted Druid,0.25,UMA,Uncommon
Fauna Shaman,0.25,UMA,Rare
Lavaclaw Reaches,0.23,UMA,Rare
Raging Ravine,0.22,UMA,Rare
Golgari Thug,0.21,UMA,Uncommon
Golgari Grave-Troll,0.20,UMA,Rare
Bridge from Below,0.19,UMA,Rare
Young Pyromancer,0.19,UMA,Uncommon
Disrupting Shoal,0.18,UMA,Rare
Woodfall Primus,0.18,UMA,Rare
Glen Elendra Archmage,0.16,UMA,Rare
Hyena Umbra,0.16,UMA,Common
Sublime Archangel,0.16,UMA,Rare
Talrand Sky Summoner,0.16,UMA,Rare
Gurmag Angler,0.15,UMA,Common
Kitchen Finks,0.15,UMA,Uncommon
Sleight of Hand,0.15,UMA,Uncommon
Reveillark,0.14,UMA,Rare
Runed Halo,0.14,UMA,Rare
Magus of the Bazaar,0.13,UMA,Rare
Nourishing Shoal,0.13,UMA,Rare
Tasigur the Golden Fang,0.13,UMA,Rare
Desperate Ritual,0.09,UMA,Uncommon
Eel Umbra,0.09,UMA,Common
Mad Prophet,0.09,UMA,Common
Raid Bombardment,0.09,UMA,Common
Reckless Charge,0.09,UMA,Common
Scuzzback Marauders,0.09,UMA,Common
Sovereigns of Lost Alara,0.08,UMA,Rare
Stirring Wildwood,0.07,UMA,Rare
Aethersnipe,0.06,UMA,Common
Ancestors Chosen,0.06,UMA,Uncommon
Appetite for Brains,0.06,UMA,Uncommon
Arena Athlete,0.06,UMA,Common
Bloodflow Connoisseur,0.06,UMA,Common
Boar Umbra,0.06,UMA,Uncommon
Boneyard Wurm,0.06,UMA,Uncommon
Canker Abomination,0.06,UMA,Common
Cathodion,0.06,UMA,Common
Dreamscape Artist,0.06,UMA,Uncommon
Faiths Fetters,0.06,UMA,Common
Fecundity,0.06,UMA,Uncommon
Firewing Phoenix,0.06,UMA,Uncommon
Frantic Search,0.06,UMA,Common
Grave Strength,0.06,UMA,Uncommon
Groundskeeper,0.06,UMA,Common
Heliods Pilgrim,0.06,UMA,Common
Hissing Iguanar,0.06,UMA,Common
Just the Wind,0.06,UMA,Common
Laboratory Maniac,0.06,UMA,Uncommon
Last Gasp,0.06,UMA,Common
Living Lore,0.06,UMA,Uncommon
Lotus-Eye Mystics,0.06,UMA,Common
Malevolent Whispers,0.06,UMA,Uncommon
Mistveil Plains,0.06,UMA,Uncommon
Moan of the Unhallowed,0.06,UMA,Common
Myr Servitor,0.06,UMA,Common
Olivias Dragoon,0.06,UMA,Common
Patchwork Gnomes,0.06,UMA,Common
Prismatic Lens,0.06,UMA,Uncommon
Reviving Vapors,0.06,UMA,Uncommon
Rolling Temblor,0.06,UMA,Uncommon
Ronom Unicorn,0.06,UMA,Common
Rune Snag,0.06,UMA,Common
Shielding Plax,0.06,UMA,Common
Shriekmaw,0.06,UMA,Uncommon
Skyspear Cavalry,0.06,UMA,Common
Slum Reaper,0.06,UMA,Common
Souls Fire,0.06,UMA,Common
Spider Spawning,0.06,UMA,Uncommon
Stitched Drake,0.06,UMA,Common
Sultai Skullkeeper,0.06,UMA,Common
Think Twice,0.06,UMA,Common
Ulamogs Crusher,0.06,UMA,Common
Unburial Rites,0.06,UMA,Uncommon
Vengeful Rebirth,0.06,UMA,Uncommon
Verdant Eidolon,0.06,UMA,Common
Walker of the Grove,0.06,UMA,Common
Whirlwind Adept,0.06,UMA,Common
Beckon Apparition,0.05,UMA,Common
Brazen Scourge,0.05,UMA,Uncommon
Circular Logic,0.05,UMA,Uncommon
Crow of Dark Tidings,0.05,UMA,Common
Death Denied,0.05,UMA,Common
Deranged Assistant,0.05,UMA,Common
Dimir Guildmage,0.05,UMA,Common
Double Cleave,0.05,UMA,Common
Fiery Temper,0.05,UMA,Common
Flight of Fancy,0.05,UMA,Common
Generator Servant,0.05,UMA,Common
Golgari Charm,0.05,UMA,Uncommon
Hero of Leina Tower,0.05,UMA,Uncommon
Icatian Crier,0.05,UMA,Common
Mahamoti Djinn,0.05,UMA,Uncommon
Mystic Retrieval,0.05,UMA,Uncommon
Rakdos Shred-Freak,0.05,UMA,Common
Rise from the Tides,0.05,UMA,Uncommon
Sanitarium Skeleton,0.05,UMA,Common
Skywing Aven,0.05,UMA,Common
Spider Umbra,0.05,UMA,Common
Spirit Cairn,0.05,UMA,Uncommon
Staunch-Hearted Warrior,0.05,UMA,Common
Tethmos High Priest,0.05,UMA,Common
Treasure Cruise,0.05,UMA,Common
Unstable Mutation,0.05,UMA,Uncommon
Wandering Champion,0.05,UMA,Common
Wingsteed Rider,0.05,UMA,Common
Angel of Despair,0.04,UMA,Uncommon
Archaeomancer,0.04,UMA,Common
Conviction,0.04,UMA,Common
Crushing Canopy,0.04,UMA,Common
Dakmor Salvage,0.04,UMA,Uncommon
Dark Dabbling,0.04,UMA,Common
Furnace Celebration,0.04,UMA,Uncommon
Ghoulcallers Accomplice,0.04,UMA,Common
Ghoulsteed,0.04,UMA,Uncommon
Magmaw,0.04,UMA,Uncommon
Mammoth Umbra,0.04,UMA,Common
Miming Slime,0.04,UMA,Common
Nightbirds Clutches,0.04,UMA,Common
Repel the Darkness,0.04,UMA,Common
Sparkspitter,0.04,UMA,Common
Stream of Consciousness,0.04,UMA,Uncommon
Swift Reckoning,0.04,UMA,Uncommon
Turn to Mist,0.04,UMA,Common
Unholy Hunger,0.04,UMA,Common
Vessel of Endless Rest,0.04,UMA,Common
Wild Hunger,0.04,UMA,Uncommon
Akroan Crusader,0.03,UMA,Common
Artisan of Kozilek,0.03,UMA,Uncommon
Basking Rootwalla,0.03,UMA,Common
Become Immense,0.03,UMA,Uncommon
Blast of Genius,0.03,UMA,Uncommon
Brawn,0.03,UMA,Uncommon
Conflagrate,0.03,UMA,Uncommon
Countersquall,0.03,UMA,Uncommon
Dawn Charm,0.03,UMA,Uncommon
Defy Gravity,0.03,UMA,Common
Desolate Lighthouse,0.03,UMA,Rare
Emancipation Angel,0.03,UMA,Uncommon
Fiend Hunter,0.03,UMA,Uncommon
Forbidden Alchemy,0.03,UMA,Uncommon
Fume Spitter,0.03,UMA,Common
Garna the Bloodflame,0.03,UMA,Uncommon
Gods Willing,0.03,UMA,Common
Golgari Brownscale,0.03,UMA,Common
Grave Scrabbler,0.03,UMA,Common
Heap Doll,0.03,UMA,Uncommon
Hero of Iroas,0.03,UMA,Uncommon
Hooting Mandrills,0.03,UMA,Common
Ingot Chewer,0.03,UMA,Common
Iridescent Drake,0.03,UMA,Uncommon
Kodamas Reach,0.03,UMA,Common
Mage-Ring Network,0.03,UMA,Uncommon
Marang River Prowler,0.03,UMA,Uncommon
Mark of the Vampire,0.03,UMA,Common
Martyr of Sands,0.03,UMA,Common
Miraculous Recovery,0.03,UMA,Uncommon
Molten Birth,0.03,UMA,Common
Murderous Redcap,0.03,UMA,Uncommon
Offalsnout,0.03,UMA,Common
Penumbra Wurm,0.03,UMA,Uncommon
Phalanx Leader,0.03,UMA,Uncommon
Plumeveil,0.03,UMA,Uncommon
Prey Upon,0.03,UMA,Common
Pulse of Murasa,0.03,UMA,Common
Rally the Peasants,0.03,UMA,Uncommon
Reckless Wurm,0.03,UMA,Common
Resurrection,0.03,UMA,Common
Reya Dawnbringer,0.03,UMA,Rare
Rogues Passage,0.03,UMA,Uncommon
Safehold Elite,0.03,UMA,Common
Satyr Wayfinder,0.03,UMA,Common
Shirei Shizos Caretaker,0.03,UMA,Uncommon
Sigil of the New Dawn,0.03,UMA,Uncommon
Snake Umbra,0.03,UMA,Uncommon
Stingerfling Spider,0.03,UMA,Uncommon
Stitchers Apprentice,0.03,UMA,Common
Terramorphic Expanse,0.03,UMA,Common
Thermo-Alchemist,0.03,UMA,Common
Travel Preparations,0.03,UMA,Uncommon
Twins of Maurer Estate,0.03,UMA,Common
Undying Rage,0.03,UMA,Common
Urban Evolution,0.03,UMA,Uncommon
Wall of Reverence,0.03,UMA,Rare
Warleaders Helix,0.03,UMA,Uncommon
Wickerbough Elder,0.03,UMA,Common
Wild Mongrel,0.03,UMA,Common
Shed Weakness,0.02,UMA,Common
"Tabletop
 200","DECLINING CARDS
21▼","PRICE CHANGE
-0.01","RISING CARDS
36▲"
Aetherflux Reservoir,15.99,KLD,Rare
Spirebluff Canal,15.74,KLD,Rare
Panharmonicon,8.99,KLD,Rare
Inventors Fair,8.33,KLD,Rare
Inspiring Vantage,8.28,KLD,Rare
Authority of the Consuls,7.99,KLD,Rare
Chandra Torch of Defiance,7.99,KLD,Mythic
Blooming Marsh,6.99,KLD,Rare
Nissa Vital Force,6.74,KLD,Mythic
Botanical Sanctum,6.09,KLD,Rare
Torrential Gearhulk,5.84,KLD,Mythic
Saheeli Rai,4.23,KLD,Mythic
Padeem Consul of Innovation,3.73,KLD,Rare
Angel of Invention,3.71,KLD,Mythic
Kambal Consul of Allocation,2.86,KLD,Rare
Smugglers Copter,2.85,KLD,Rare
Concealed Courtyard,2.75,KLD,Rare
Skysovereign Consul Flagship,2.73,KLD,Mythic
Noxious Gearhulk,1.99,KLD,Mythic
Fumigate,1.80,KLD,Rare
Aetherworks Marvel,1.65,KLD,Mythic
Demon of Dark Schemes,1.63,KLD,Mythic
Metallurgic Summonings,1.51,KLD,Mythic
Combustible Gearhulk,1.42,KLD,Mythic
Dovin Baan,1.34,KLD,Mythic
Diabolic Tutor,1.00,KLD,Uncommon
Rashmi Eternities Crafter,1.00,KLD,Mythic
Ghirapur Orrery,0.99,KLD,Rare
Metalwork Colossus,0.98,KLD,Rare
Paradoxical Outcome,0.96,KLD,Rare
Verdurous Gearhulk,0.94,KLD,Mythic
Animation Module,0.93,KLD,Rare
Dramatic Reversal,0.80,KLD,Common
Cataclysmic Gearhulk,0.78,KLD,Mythic
Insidious Will,0.75,KLD,Rare
Perpetual Timepiece,0.57,KLD,Uncommon
Cultivators Caravan,0.56,KLD,Rare
Wildest Dreams,0.53,KLD,Rare
Blossoming Defense,0.50,KLD,Uncommon
Bomat Courier,0.50,KLD,Rare
Gonti Lord of Luxury,0.50,KLD,Rare
Marionette Master,0.50,KLD,Rare
Ovalchase Daredevil,0.50,KLD,Uncommon
Reckless Fireweaver,0.50,KLD,Common
Fleetwheel Cruiser,0.49,KLD,Rare
Key to the City,0.49,KLD,Rare
Foundry Inspector,0.48,KLD,Uncommon
Oviya Pashiri Sage Lifecrafter,0.48,KLD,Rare
Scrapheap Scrounger,0.48,KLD,Rare
Lost Legacy,0.46,KLD,Rare
Depala Pilot Exemplar,0.45,KLD,Rare
Madcap Experiment,0.44,KLD,Rare
Bristling Hydra,0.43,KLD,Rare
Fateful Showdown,0.41,KLD,Rare
Saheelis Artistry,0.40,KLD,Rare
Skyship Stalker,0.40,KLD,Rare
Toolcraft Exemplar,0.40,KLD,Rare
Electrostatic Pummeler,0.39,KLD,Rare
Cultivator of Blades,0.38,KLD,Rare
Master Trinketeer,0.38,KLD,Rare
Ceremonious Rejection,0.37,KLD,Uncommon
Dynavolt Tower,0.37,KLD,Rare
Aethersquall Ancient,0.35,KLD,Rare
Architect of the Untamed,0.35,KLD,Rare
Confiscation Coup,0.35,KLD,Rare
Pia Nalaar,0.35,KLD,Rare
Verdant Crescendo,0.35,KLD,Rare
Aether Hub,0.34,KLD,Uncommon
Dubious Challenge,0.34,KLD,Rare
Eliminate the Competition,0.34,KLD,Rare
Midnight Oil,0.34,KLD,Rare
Aetherstorm Roc,0.32,KLD,Rare
Lathnu Hellion,0.32,KLD,Rare
Multiform Wonder,0.31,KLD,Rare
Syndicate Trafficker,0.31,KLD,Rare
Captured by the Consulate,0.30,KLD,Rare
Deadlock Trap,0.30,KLD,Rare
Liberating Combustion,0.30,KLD,Rare
Territorial Gorger,0.30,KLD,Rare
Harnessed Lightning,0.28,KLD,Uncommon
Cloudblazer,0.26,KLD,Uncommon
Aerial Responder,0.25,KLD,Uncommon
Armorcraft Judge,0.25,KLD,Uncommon
Attune with Aether,0.25,KLD,Common
Ballista Charger,0.25,KLD,Uncommon
Bomat Bazaar Barge,0.25,KLD,Uncommon
Cathartic Reunion,0.25,KLD,Common
Chief of the Foundry,0.25,KLD,Uncommon
Consuls Shieldguard,0.25,KLD,Uncommon
Consulate Surveillance,0.25,KLD,Uncommon
Contraband Kingpin,0.25,KLD,Uncommon
Decoction Module,0.25,KLD,Uncommon
Demolition Stomper,0.25,KLD,Uncommon
Durable Handicraft,0.25,KLD,Uncommon
Embraal Bruiser,0.25,KLD,Uncommon
Era of Innovation,0.25,KLD,Uncommon
Experimental Aviator,0.25,KLD,Uncommon
Fabrication Module,0.25,KLD,Uncommon
Fairgrounds Trumpeter,0.25,KLD,Uncommon
Fairgrounds Warden,0.25,KLD,Uncommon
Filigree Familiar,0.25,KLD,Uncommon
Fragmentize,0.25,KLD,Common
Gearshift Ace,0.25,KLD,Uncommon
Glimmer of Genius,0.25,KLD,Uncommon
Glint-Nest Crane,0.25,KLD,Uncommon
Guardian of the Great Conduit,0.25,KLD,Uncommon
Harsh Scrutiny,0.25,KLD,Uncommon
Inventors Apprentice,0.25,KLD,Uncommon
Longtusk Cub,0.25,KLD,Uncommon
Minister of Inquiries,0.25,KLD,Uncommon
Morbid Curiosity,0.25,KLD,Uncommon
Natures Way,0.25,KLD,Uncommon
Ovalchase Dragster,0.25,KLD,Uncommon
Prophetic Prism,0.25,KLD,Common
Quicksmith Genius,0.25,KLD,Uncommon
Refurbish,0.25,KLD,Uncommon
Sequestered Stash,0.25,KLD,Uncommon
Servant of the Conduit,0.25,KLD,Uncommon
Servo Exhibition,0.25,KLD,Uncommon
Shrewd Negotiation,0.25,KLD,Uncommon
Skywhalers Shot,0.25,KLD,Uncommon
Spark of Creativity,0.25,KLD,Uncommon
Speedway Fanatic,0.25,KLD,Uncommon
Start Your Engines,0.25,KLD,Uncommon
Terrain Elemental,0.25,KLD,Common
Underhanded Designs,0.25,KLD,Uncommon
Unlicensed Disintegration,0.25,KLD,Uncommon
Veteran Motorist,0.25,KLD,Uncommon
Visionary Augmenter,0.25,KLD,Uncommon
Voltaic Brawler,0.25,KLD,Uncommon
Weaponcraft Enthusiast,0.25,KLD,Uncommon
Whirler Virtuoso,0.25,KLD,Uncommon
Whirlermaker,0.25,KLD,Uncommon
Wispweaver Angel,0.25,KLD,Uncommon
Aether Meltdown,0.24,KLD,Uncommon
Aetherborn Marauder,0.24,KLD,Uncommon
Aethertorch Renegade,0.24,KLD,Uncommon
Arborback Stomper,0.24,KLD,Uncommon
Brazen Scourge,0.24,KLD,Uncommon
Creeping Mold,0.24,KLD,Uncommon
Disappearing Act,0.24,KLD,Uncommon
Elegant Edgecrafters,0.24,KLD,Uncommon
Empyreal Voyager,0.24,KLD,Uncommon
Essence Extraction,0.24,KLD,Uncommon
Flame Lash,0.24,KLD,Common
Fretwork Colony,0.24,KLD,Uncommon
Ghirapur Guide,0.24,KLD,Uncommon
Hazardous Conditions,0.24,KLD,Uncommon
Iron League Steed,0.24,KLD,Uncommon
Janjeet Sentry,0.24,KLD,Uncommon
Make Obsolete,0.24,KLD,Uncommon
Night Market Lookout,0.24,KLD,Common
Restoration Gearsmith,0.24,KLD,Uncommon
Snare Thopter,0.24,KLD,Uncommon
Built to Smash,0.23,KLD,Common
Engineered Might,0.23,KLD,Uncommon
Furious Reprisal,0.23,KLD,Uncommon
Incendiary Sabotage,0.23,KLD,Uncommon
Long-Finned Skywhale,0.23,KLD,Uncommon
Maulfist Doorbuster,0.23,KLD,Uncommon
Trusty Companion,0.23,KLD,Uncommon
Woodland Stream,0.23,KLD,Common
Renegade Firebrand,0.22,KLD,Uncommon
Acrobatic Maneuver,0.20,KLD,Common
Appetite for the Unnatural,0.20,KLD,Common
Aradara Express,0.20,KLD,Common
Consulate Skygate,0.20,KLD,Common
Demolish,0.20,KLD,Common
Gearseeker Serpent,0.20,KLD,Common
Inventors Goggles,0.20,KLD,Common
Larger Than Life,0.20,KLD,Common
Live Fast,0.20,KLD,Common
Ornamental Courage,0.20,KLD,Common
Renegade Freighter,0.20,KLD,Common
Renegade Tactics,0.20,KLD,Common
Revolutionary Rebuff,0.20,KLD,Common
Rush of Vitality,0.20,KLD,Common
Sky Skiff,0.20,KLD,Common
Stone Quarry,0.20,KLD,Common
Swamp256,0.20,KLD,Basic Land
Swamp258,0.20,KLD,Basic Land
Workshop Assistant,0.20,KLD,Common
Aether Theorist,0.19,KLD,Common
Aether Tradewinds,0.19,KLD,Common
Aviary Mechanic,0.19,KLD,Common
Built to Last,0.19,KLD,Common
Cogworkers Puzzleknot,0.19,KLD,Common
Commencement of Festivities,0.19,KLD,Common
Die Young,0.19,KLD,Common
Dukhara Scavenger,0.19,KLD,Common
Fortuitous Find,0.19,KLD,Common
Giant Spectacle,0.19,KLD,Common
Hijack,0.19,KLD,Common
Nimble Innovator,0.19,KLD,Common
Self-Assembler,0.19,KLD,Common
Thriving Grubs,0.19,KLD,Common
Thriving Rats,0.19,KLD,Common
Thriving Turtle,0.19,KLD,Common
Wild Wanderer,0.19,KLD,Common
Woodweavers Puzzleknot,0.19,KLD,Common
Accomplished Automaton,0.18,KLD,Common
Bastion Mastodon,0.18,KLD,Common
Chandras Pyrohelix,0.18,KLD,Common
Cowl Prowler,0.18,KLD,Common
Curio Vendor,0.18,KLD,Common
Eager Construct,0.18,KLD,Common
Eddytrail Hawk,0.18,KLD,Common
Failed Inspection,0.18,KLD,Common
Fireforgers Puzzleknot,0.18,KLD,Common
Glassblowers Puzzleknot,0.18,KLD,Common
Glint-Sleeve Artisan,0.18,KLD,Common
Hightide Hermit,0.18,KLD,Common
Hunt the Weak,0.18,KLD,Common
Maulfist Squad,0.18,KLD,Common
Mind Rot,0.18,KLD,Common
Narnam Cobra,0.18,KLD,Common
Ninth Bridge Patrol,0.18,KLD,Common
Prakhata Club Security,0.18,KLD,Common
Pressure Point,0.18,KLD,Common
Propeller Pioneer,0.18,KLD,Common
Riparian Tiger,0.18,KLD,Common
Salivating Gremlins,0.18,KLD,Common
Select for Inspection,0.18,KLD,Common
Spireside Infiltrator,0.18,KLD,Common
Subtle Strike,0.18,KLD,Common
Tasseled Dromedary,0.18,KLD,Common
Tezzerets Ambition,0.18,KLD,Common
Thriving Ibex,0.18,KLD,Common
Thriving Rhino,0.18,KLD,Common
Tidy Conclusion,0.18,KLD,Common
Torch Gauntlet,0.18,KLD,Common
Wayward Giant,0.18,KLD,Common
Welding Sparks,0.18,KLD,Common
Wind Drake,0.18,KLD,Common
Ambitious Aetherborn,0.17,KLD,Common
Dhund Operative,0.17,KLD,Common
Forest264,0.17,KLD,Basic Land
Foundry Screecher,0.17,KLD,Common
Herald of the Fair,0.17,KLD,Common
Impeccable Timing,0.17,KLD,Common
Inspired Charge,0.17,KLD,Common
Kujar Seedsculptor,0.17,KLD,Common
Lawless Broker,0.17,KLD,Common
Metalspinners Puzzleknot,0.17,KLD,Common
Peema Outrider,0.17,KLD,Common
Prakhata Pillar-Bug,0.17,KLD,Common
Revoke Privileges,0.17,KLD,Common
Ruinous Gremlin,0.17,KLD,Common
Sage of Shailas Claim,0.17,KLD,Common
Skyswirl Harrier,0.17,KLD,Common
Spontaneous Artist,0.17,KLD,Common
Take Down,0.17,KLD,Common
Terror of the Fairgrounds,0.17,KLD,Common
Vedalken Blademaster,0.17,KLD,Common
Weldfast Monitor,0.17,KLD,Common
Weldfast Wingsmith,0.17,KLD,Common
Wily Bandar,0.17,KLD,Common
Dukhara Peafowl,0.16,KLD,Common
Highspire Artisan,0.16,KLD,Common
Swamp257,0.16,KLD,Basic Land
Forest262,0.15,KLD,Basic Land
Forest263,0.15,KLD,Basic Land
Island253,0.15,KLD,Basic Land
Island254,0.15,KLD,Basic Land
Malfunction,0.15,KLD,Common
Mountain259,0.15,KLD,Basic Land
Mountain260,0.15,KLD,Basic Land
Mountain261,0.15,KLD,Basic Land
Plains251,0.15,KLD,Basic Land
Plains252,0.15,KLD,Basic Land
Island255,0.14,KLD,Basic Land
Plains250,0.12,KLD,Basic Land
Spirebluff Canal,12.73,KLD,Rare
Chandra Pyrogenius,3.63,KLD,Mythic
Chandra Torch of Defiance,3.47,KLD,Mythic
Inspiring Vantage,3.33,KLD,Rare
Concealed Courtyard,1.38,KLD,Rare
Botanical Sanctum,1.33,KLD,Rare
Blooming Marsh,1.27,KLD,Rare
Skysovereign Consul Flagship,0.52,KLD,Mythic
Flame Lash,0.41,KLD,Common
Nissa Natures Artisan,0.28,KLD,Mythic
Bomat Courier,0.26,KLD,Rare
Terrain Elemental,0.25,KLD,Common
Verdant Crescendo,0.25,KLD,Rare
Woodland Stream,0.25,KLD,Common
Nissa Vital Force,0.24,KLD,Mythic
Saheeli Rai,0.21,KLD,Mythic
Torrential Gearhulk,0.15,KLD,Mythic
Smugglers Copter,0.10,KLD,Rare
Stone Quarry,0.08,KLD,Common
Noxious Gearhulk,0.07,KLD,Mythic
Inventors Fair,0.06,KLD,Rare
Swamp256,0.06,KLD,Basic Land
Accomplished Automaton,0.05,KLD,Common
Aethertorch Renegade,0.05,KLD,Uncommon
Built to Last,0.05,KLD,Common
Die Young,0.05,KLD,Common
Experimental Aviator,0.05,KLD,Uncommon
Forest264,0.05,KLD,Basic Land
Giant Spectacle,0.05,KLD,Common
Harsh Scrutiny,0.05,KLD,Uncommon
Highspire Artisan,0.05,KLD,Common
Inventors Apprentice,0.05,KLD,Uncommon
